Dim0,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,label
0.019915193,-0.023182552,0.052742317,-0.05150793,-0.018852495,0.01141751,-0.0313142,-0.016129673,0
-0.008406459,0.052521188,0.0010587038,0.06469729,0.047470953,0.008323864,0.03862203,0.028543606,0
-0.008955051,0.05481472,-0.0008353909,0.06866081,0.049727608,0.00791669,0.040546376,0.030355632,0
0.026884964,-0.047871962,0.06834621,-0.081508674,-0.04118748,0.014048075,-0.054135624,-0.029822206,0
0.0033587774,0.018891813,0.023361474,0.012493764,0.015110203,0.011537943,0.010678176,0.005450334,0
0.027302852,-0.049834732,0.06963773,-0.0835973,-0.042902615,0.014240933,-0.05595433,-0.030854786,0
0.005653385,0.013785175,0.02727523,0.0049363715,0.011151728,0.01135109,0.006423223,0.0026483661,0
0.0054229815,0.014225146,0.026939385,0.0056016925,0.011502357,0.011396896,0.0067764074,0.0028914015,0
-0.005250242,0.03980497,0.0093444185,0.043676563,0.035048544,0.010194498,0.028442074,0.018702686,0
-0.0091927815,0.05583028,-0.0019669177,0.07039871,0.050723616,0.007738973,0.04139915,0.03114742,0
-0.010084129,0.059132013,-0.0055436846,0.07603051,0.053965557,0.00717766,0.044125438,0.033684745,0
0.023531836,-0.035632614,0.060401823,-0.06683736,-0.030156007,0.012745731,-0.0426739,-0.023035485,0
-0.011841659,0.06536374,-0.0121268835,0.08657201,0.06007481,0.006141362,0.049233686,0.03839586,0
0.019467844,-0.02177283,0.052001093,-0.049917825,-0.017495502,0.011242335,-0.030132521,-0.01549971,0
-0.008637133,0.05330549,0.0005988009,0.065985814,0.048237994,0.008204008,0.039228197,0.029106725,0
0.027965512,-0.052883577,0.07161183,-0.08681485,-0.045488074,0.014520237,-0.05871656,-0.032535534,0
0.02874588,-0.056693714,0.07411328,-0.09072798,-0.048728738,0.014906725,-0.06215222,-0.034623,0
-0.0087340865,0.053892285,0.0001559169,0.06703278,0.048816334,0.008087779,0.03975366,0.029602345,0
-0.008615695,0.052565355,0.0012664951,0.06458936,0.047502115,0.008379449,0.038504995,0.028408708,0
-0.0099347215,0.05829175,-0.004353875,0.074430875,0.05312803,0.007364499,0.043311108,0.032903813,0
-0.00901903,0.053995226,0.0002856911,0.067106605,0.04891362,0.008119785,0.039735943,0.02956522,0
-0.012598386,0.06810208,-0.015064872,0.09122751,0.06276004,0.005676399,0.051505875,0.040484373,0
0.030522576,-0.06513304,0.079622835,-0.099612184,-0.056376994,0.016254717,-0.06923763,-0.03899115,0
-0.009253566,0.05598945,-0.0021007902,0.07065165,0.050878435,0.0077179438,0.041515984,0.03125315,0
-0.005446509,0.041197866,0.008474519,0.045690056,0.036440197,0.01003628,0.029514307,0.019688055,0
0.023556113,-0.036956795,0.061370697,-0.067771874,-0.031460688,0.012968142,-0.044005428,-0.023341607,0
0.019687599,-0.09083769,0.09732613,-0.11071279,-0.07670485,0.026660906,-0.08196367,-0.048514,0
-0.031137584,0.07281846,-0.01959375,0.121350564,0.06416512,0.010320952,0.06554418,0.059194267,0
-0.032124154,0.076600626,-0.024623837,0.12864001,0.06793442,0.009393758,0.069225565,0.06263599,0
0.021546984,-0.09829478,0.10273926,-0.11968856,-0.08182264,0.027461832,-0.08848999,-0.053487327,0
0.019715136,-0.09095225,0.09740958,-0.110849015,-0.076782495,0.026673375,-0.08206427,-0.04858963,0
-0.03205583,0.07633609,-0.02427045,0.12812945,0.06767263,0.009459106,0.06896771,0.062394004,0
-0.031169739,0.072935246,-0.01975075,0.1215825,0.064276196,0.010293305,0.06566417,0.05930985,0
-0.03038487,0.06997746,-0.015809326,0.11586593,0.06132928,0.011012992,0.06277252,0.056600913,0
0.020327108,-0.09338446,0.09917275,-0.1137891,-0.078450985,0.026931843,-0.08420071,-0.050219733,0
0.017909527,-0.08382969,0.09226213,-0.10219964,-0.07189662,0.02592564,-0.075787626,-0.043799374,0
0.020583153,-0.094388746,0.09990158,-0.11500703,-0.07913975,0.027037838,-0.085086636,-0.050897773,0
-0.01700848,0.02134709,0.026192427,0.034858517,0.01606888,0.018270593,0.02097354,0.015544423,0
-0.03335903,0.08136403,-0.030939905,0.13780622,0.072675556,0.008222137,0.07385302,0.06695563,0
0.018040335,-0.084344186,0.09263261,-0.10282598,-0.07225023,0.025979418,-0.0762413,-0.044145692,0
-0.030035013,0.068548575,-0.01389953,0.113138296,0.05988823,0.011370648,0.061403014,0.05532957,0
0.016330704,-0.07766996,0.087828584,-0.09466159,-0.0676792,0.025291095,-0.07033879,-0.039637856,0
-0.03397594,0.089307934,-0.040598944,0.15463045,0.08056905,0.005138932,0.08058656,0.07457286,0
0.0135261845,-0.066974014,0.08064331,-0.081774905,-0.060035404,0.024367569,-0.06068152,-0.032742877,0
-0.031745862,0.075183935,-0.022742167,0.12589806,0.06652915,0.009737884,0.06783696,0.061333876,0
-0.024111966,0.04971639,0.0064108,0.07791129,0.04101003,0.01507068,0.04336592,0.038413927,0
-0.03217001,0.07677294,-0.02485327,0.12897322,0.06810541,0.009351681,0.06939393,0.06279384,0
0.018207168,-0.085003875,0.09310872,-0.103628,-0.07270217,0.026048265,-0.07682265,-0.044589255,0
0.007753525,-0.0457692,0.06731844,-0.055626854,-0.043476176,0.022641977,-0.040812615,-0.019729577,0
0.008986911,-0.05022458,0.070125386,-0.061406802,-0.047137775,0.023009224,-0.045173377,-0.022450246,0
-0.033981044,0.08990342,-0.041309413,0.15593792,0.08114167,0.004878154,0.08106216,0.075158514,0
0.020800667,-0.0952584,0.10053229,-0.11605458,-0.07973773,0.02713132,-0.08584741,-0.05147794,0
-0.03236451,0.077527925,-0.025853915,0.13042088,0.06886189,0.00916568,0.070123486,0.063472,0
-0.030425353,0.070086874,-0.015956441,0.11609294,0.06143033,0.010990176,0.06289164,0.05671869,0
-0.031729616,0.07507988,-0.022603998,0.12571584,0.06641516,0.009767698,0.067751065,0.06126072,0
-0.03256397,0.07828278,-0.026857259,0.1318849,0.06960546,0.008981655,0.07086593,0.06417079,0
-0.034058675,0.09200727,-0.043836948,0.1606131,0.08320729,0.0039690845,0.08275321,0.0772366,0
0.015845552,-0.07574284,0.08644482,-0.09231676,-0.06635661,0.025090981,-0.068640456,-0.03834729,0
0.024775159,-0.029874556,0.05960786,-0.0501482,-0.04540613,0.012294574,-0.042000264,-0.022694713,0
0.014188678,0.0056358967,0.0368264,0.0007713931,-0.013702385,0.009376195,-0.0066917166,-0.0016176277,0
-0.000577046,0.0679669,-0.014594355,0.10218521,0.055340342,0.002054841,0.05026738,0.04554588,0
-0.0066412855,0.09844867,-0.054910325,0.15883546,0.08837828,-0.006390585,0.07764398,0.07148464,0
0.026453264,-0.03597544,0.06332828,-0.057848025,-0.049559884,0.012562559,-0.047419775,-0.026172625,0
-0.007535623,0.101727605,-0.05973972,0.16551921,0.092397936,-0.0075571444,0.08087917,0.07440159,0
-0.006106462,0.096594796,-0.052494388,0.15536967,0.086204015,-0.005954322,0.07601415,0.07001045,0
0.017115718,-0.0007676859,0.04269503,-0.01282399,-0.022752043,0.01016268,-0.01626622,-0.0071053393,0
0.022748983,-0.022530174,0.055178355,-0.04083555,-0.040447243,0.011970027,-0.03549784,-0.01852115,0
-0.008397756,0.105902374,-0.06693681,0.17561209,0.09821838,-0.009727563,0.08536353,0.07825435,0
0.024750624,-0.029777454,0.05955028,-0.050055288,-0.045339875,0.012292517,-0.04191874,-0.022665568,0
0.024269314,-0.02802493,0.058482755,-0.047828596,-0.044153728,0.012215168,-0.040359624,-0.02165545,0
-0.006615351,0.09854894,-0.05516876,0.15909535,0.08848391,-0.006482685,0.077799276,0.0716466,0
-0.0056097903,0.0953823,-0.05091823,0.15301318,0.084804215,-0.00564081,0.07487537,0.068962365,0
0.015858667,0.0022658468,0.040071297,-0.0066677104,-0.018673124,0.009796308,-0.012015674,-0.0047636046,0
0.0049698967,0.035251006,0.015200328,0.046192147,0.018875608,0.0070504607,0.020400185,0.019027956,0
-0.0075022005,0.101224534,-0.058684696,0.16424441,0.09170995,-0.0071810493,0.08021761,0.073797554,0
-0.0074638943,0.101181954,-0.058708668,0.16420804,0.0916339,-0.0072103995,0.08022878,0.073831044,0
-0.00903142,0.111228004,-0.0759917,0.18921314,0.10531634,-0.0131899165,0.0907279,0.0834418,0
-0.0076735164,0.102368556,-0.060839236,0.16704015,0.093298756,-0.007896028,0.08157443,0.074995436,0
0.010073814,0.01720666,0.027685186,0.01636472,0.0010928998,0.008192353,0.005175455,0.0053068795,0
0.017617825,-0.0025206627,0.043689113,-0.015183897,-0.024315342,0.010299566,-0.017899694,-0.007996029,0
0.023364093,-0.024730746,0.056486193,-0.04368848,-0.04192288,0.012073958,-0.037437048,-0.01980255,0
0.018911362,-0.007412703,0.046500318,-0.021618877,-0.028612264,0.0107211815,-0.02236115,-0.010493572,0
-0.0012336859,0.07565723,-0.02460562,0.116029516,0.06305993,0.00029514625,0.057012636,0.052151725,0
-0.008959984,0.10906192,-0.072377495,0.18331428,0.1025832,-0.0114395255,0.088704005,0.081173636,0
0.007902782,0.022620251,0.023573285,0.024757866,0.00571245,0.008276122,0.00943306,0.008865631,0
0.009316477,0.019143734,0.026269058,0.01933606,0.0026262407,0.00822038,0.0066599925,0.0066126757,0
0.0121833375,0.0105118165,0.03247634,0.0071261227,-0.0066076666,0.008718683,0.00024143716,0.0014200732,0
-0.0076915026,0.102640465,-0.0613797,0.16773349,0.09367312,-0.008070831,0.081897944,0.07528659,0
0.024539752,-0.029104041,0.059174713,-0.048996642,-0.04490069,0.01224816,-0.04133503,-0.022146678,0
-0.00449651,0.09169755,-0.045959968,0.14596263,0.0805124,-0.004674932,0.07150061,0.06586151,0
0.005866296,0.020472977,0.02010902,0.024297524,0.018107168,0.01604878,0.021170296,0.011701615,0
0.026975656,-0.070908345,0.072031386,-0.099051856,-0.053823285,0.022475278,-0.05324289,-0.039124448,0
0.026863843,-0.070555985,0.07177374,-0.09860671,-0.05355061,0.022445098,-0.052884,-0.038898427,0
0.0058002574,0.020786054,0.019915977,0.024728067,0.018395869,0.0160344,0.021407686,0.011933643,0
0.0059402003,0.020021614,0.020376902,0.02368447,0.017678678,0.016083129,0.020831794,0.011379648,0
0.005006119,0.026979215,0.016263071,0.033156686,0.024446875,0.015397346,0.026250275,0.016228847,0
0.004758049,0.029498331,0.014805667,0.03676139,0.02687218,0.015127134,0.028218111,0.01805309,0
0.004605731,0.032576174,0.013080997,0.041494217,0.029750932,0.014789967,0.030574217,0.020437427,0
0.01985506,-0.044852883,0.05530391,-0.06700877,-0.030989248,0.020060582,-0.027705006,-0.02530784,0
0.01884879,-0.041373618,0.053143825,-0.06264573,-0.027835276,0.019770933,-0.024219213,-0.023464235,0
0.0054102005,0.02356084,0.018278996,0.028515039,0.021092143,0.015768027,0.02356695,0.013877565,0
0.010650331,-0.0014907883,0.03237244,-0.011972749,0.0014834295,0.017200973,0.005943988,-0.0030423405,0
0.0058705756,0.020248253,0.02024171,0.024009293,0.017887661,0.016081266,0.0210067,0.0115561,0
0.005845054,0.020589596,0.020039286,0.024456512,0.018216984,0.016041193,0.021258168,0.011785827,0
0.0052226777,0.02507702,0.017383857,0.030580895,0.022580352,0.015607104,0.024761774,0.014925294,0
0.03472687,-0.10011102,0.09398213,-0.13626151,-0.07937631,0.026175756,-0.083083786,-0.05723568,0
0.006534634,0.017651979,0.021643862,0.020141067,0.015813189,0.01611644,0.019176662,0.009807802,0
0.029980369,-0.08184105,0.07977376,-0.112414464,-0.06294846,0.023745608,-0.06399279,-0.045834824,0
0.008155088,0.011121914,0.024979746,0.010262408,0.010596753,0.016257169,0.014728765,0.0055369325,0
0.03322108,-0.094289854,0.089235626,-0.12859559,-0.07448206,0.025330719,-0.0772105,-0.053498548,0
0.0060762777,0.019427503,0.020729134,0.022784714,0.017159503,0.016111432,0.020385904,0.010929372,0
0.010480502,-0.00011270226,0.031799667,-0.010083805,0.0020482657,0.017140875,0.006542449,-0.002328384,0
0.020220507,-0.046398178,0.05626137,-0.06888071,-0.032351576,0.020209195,-0.0291563,-0.026029138,0
0.031327516,-0.08690847,0.08355698,-0.11885555,-0.067515284,0.02436036,-0.069324836,-0.048937514,0
0.004809575,0.028434116,0.015408174,0.035152063,0.025867926,0.015241016,0.027407607,0.017244898,0
0.005280984,0.024552792,0.017693242,0.029872483,0.022063859,0.01566314,0.024353018,0.014568011,0
0.0044089947,0.036551002,0.010831762,0.047628477,0.03345163,0.014327487,0.03363072,0.023518704,0
0.037458263,-0.11200635,0.103661455,-0.15057561,-0.08880147,0.028051931,-0.094414525,-0.06459858,0
0.017888216,-0.038033877,0.051066972,-0.058394924,-0.024905277,0.01953723,-0.020915024,-0.021700114,0
0.0058514173,0.020550529,0.02006252,0.024403932,0.018180365,0.01604445,0.021228515,0.01175784,0
0.02870812,-0.077260524,0.076521546,-0.10684052,-0.05912909,0.02321786,-0.059457764,-0.043016493,0
0.010675574,-0.0017796226,0.032495283,-0.0123605095,0.0013676493,0.017214017,0.005823123,-0.0031813758,0
0.023649072,-0.03232128,0.05478404,-0.06750397,-0.043615364,0.016429264,-0.029192219,-0.019514773,0
0.005964688,0.065795116,-0.021103553,0.0902898,0.055230826,0.005917743,0.059203345,0.04689604,0
0.0056661805,0.075440936,-0.034052253,0.108599104,0.06534992,0.0038092202,0.06816772,0.055539828,0
0.019747937,-0.017917234,0.045753065,-0.049806207,-0.03163038,0.015641801,-0.015018145,-0.012189307,0
0.010564372,0.01714503,0.020584183,0.007252546,0.0032427635,0.01282265,0.015554246,0.0072044744,0
0.0057804217,0.06853265,-0.024718892,0.09557651,0.058263525,0.005352658,0.061799847,0.049343757,0
0.005628033,0.07697316,-0.036132142,0.11148768,0.06687533,0.0034497904,0.069584444,0.056933194,0
0.0056975773,0.06920714,-0.025612172,0.096913174,0.05901757,0.0052058445,0.06245173,0.0499624,0
0.027212795,-0.045426182,0.06342737,-0.08344533,-0.05400946,0.016977467,-0.04222605,-0.026464263,0
0.0062411176,0.053508334,-0.0056827026,0.06629341,0.041340128,0.008770941,0.046950772,0.035670303,0
0.0060827127,0.062113702,-0.016437937,0.083141856,0.051100753,0.006742191,0.055581827,0.043563966,0
0.023936931,-0.033411164,0.055478927,-0.06880628,-0.044519864,0.016487237,-0.030269826,-0.020052135,0
0.006128206,0.060577586,-0.014526278,0.080124214,0.04935477,0.007102495,0.054031678,0.042151876,0
0.005939523,0.06637996,-0.021874463,0.091407605,0.05587708,0.0057999534,0.05975349,0.04741279,0
0.02531458,-0.03839812,0.05863509,-0.07491311,-0.048692085,0.016745923,-0.035210807,-0.022594258,0
0.012296994,0.009702759,0.025951372,-0.005409072,-0.004113253,0.013013339,0.00958637,0.0034743217,0
0.010730984,0.016508369,0.021031268,0.006329387,0.0027470838,0.012824171,0.0150631545,0.0069003534,0
0.026376879,-0.042584695,0.06138352,-0.079810366,-0.051944397,0.016934467,-0.039267585,-0.024649914,0
0.005670493,0.07544258,-0.034054887,0.10860034,0.06535142,0.0038097885,0.06816683,0.055538874,0
0.0056579066,0.0736697,-0.031633653,0.10528742,0.0635855,0.0042158556,0.06655939,0.053951826,0
0.023158913,-0.030451898,0.053594355,-0.06527258,-0.04206379,0.016328515,-0.027349299,-0.018594984,0
0.016658207,-0.0038927768,0.03732842,-0.03200463,-0.02049634,0.014278711,-0.002359273,-0.004761477,0
0.0062762876,0.0461571,0.0021290951,0.052082013,0.03307267,0.010475,0.03967271,0.028950382,0
0.0060314173,0.06458697,-0.019505078,0.087966934,0.053893924,0.0061651357,0.058063004,0.045820445,0
0.026703427,-0.043545805,0.062064387,-0.08107252,-0.052643895,0.016930304,-0.040337484,-0.025309654,0
0.006270365,0.04666557,0.0017609873,0.052951224,0.033580493,0.010390201,0.040117484,0.029386172,0
0.01038303,0.017778277,0.020186886,0.008271879,0.0037838481,0.012795535,0.016035993,0.007577275,0
0.02661511,-0.043166682,0.06178433,-0.08063879,-0.052394565,0.016921675,-0.039964948,-0.0250992,0
0.005727361,0.070144616,-0.02684144,0.09864693,0.060042545,0.005032228,0.06330352,0.050754447,0
0.013012573,0.0070222626,0.027926868,-0.011633482,-0.0073688887,0.013056128,0.0074322056,0.0019139217,0
0.006133124,0.06361201,-0.018307758,0.08598779,0.052773885,0.00641359,0.05703894,0.044886712,0
0.0056539592,0.07482854,-0.033219397,0.10746377,0.06474016,0.0039467975,0.06761424,0.054996293,0
0.010355306,0.003952307,0.021397876,-0.034210097,-0.0060076937,0.017061047,0.012744927,-0.0044303196,0
0.008018582,0.015278566,0.012687228,-0.007146759,0.0046013365,0.015856795,0.021203537,0.0045968927,0
0.03335408,-0.083349936,0.080508985,-0.1394049,-0.074389204,0.022127688,-0.06496789,-0.051139653,0
0.028073704,-0.061792422,0.062993035,-0.11605112,-0.058681395,0.020750213,-0.04260917,-0.039465994,0
0.020682262,-0.03605639,0.045550253,-0.08666707,-0.03764234,0.019510865,-0.01602909,-0.026940303,0
0.009154832,0.009884188,0.016939722,-0.020664541,0.00044369325,0.016480794,0.017090345,0.0010878936,0
0.007313548,0.020795703,0.0093272,0.0041120234,0.009917961,0.015096368,0.025296485,0.008938523,0
0.0066288123,0.028834818,0.0045762556,0.015738823,0.018199855,0.013807163,0.031276245,0.015340972,0
0.020024985,-0.03364579,0.043989606,-0.08391889,-0.035642333,0.019374464,-0.013660057,-0.02584231,0
0.0069422233,0.02430669,0.007304864,0.009073418,0.013558818,0.014638939,0.027885318,0.011730387,0
0.03159737,-0.07631102,0.074506454,-0.13176,-0.06960689,0.021467516,-0.057938796,-0.047125403,0
0.03299605,-0.08193125,0.07928308,-0.13789167,-0.07345235,0.02198344,-0.06355444,-0.050323132,0
0.0069162776,0.02460447,0.007130472,0.009482018,0.013864871,0.014601634,0.028106129,0.011962539,0
0.0067639765,0.02664788,0.0059102736,0.012464534,0.015960269,0.014242807,0.029624278,0.013591477,0
0.018946096,-0.030115705,0.041748796,-0.079667464,-0.032747563,0.01922766,-0.010098982,-0.02410326,0
0.007390399,0.019817797,0.009905491,0.0027756048,0.008897501,0.015227884,0.02460063,0.008191176,0
0.024117922,-0.047628667,0.053053465,-0.100247435,-0.047121182,0.020027034,-0.027720422,-0.032531828,0
0.009060011,0.010267992,0.016647091,-0.019674817,0.00073487445,0.01643904,0.01739475,0.0013473235,0
0.030309465,-0.070917614,0.06996624,-0.12581128,-0.06567923,0.021262687,-0.052144974,-0.044026963,0
0.008697474,0.011993742,0.015277156,-0.0153663615,0.0020623454,0.016239772,0.018713128,0.0024709182,0
0.014311029,-0.014912667,0.03217294,-0.061292917,-0.020219535,0.018596152,0.0031263994,-0.016632767,0
0.007328668,0.020392897,0.009573552,0.0035896702,0.00949314,0.015153221,0.025026796,0.008650688,0
0.007561821,0.018177256,0.010862792,0.0004131657,0.0072218645,0.015446825,0.023389975,0.006882716,0
0.0066810297,0.028014641,0.005079167,0.014507537,0.017344879,0.013969274,0.030659916,0.01469391,0
0.008078702,0.015040905,0.012872775,-0.007769608,0.0044214977,0.015882859,0.02101488,0.004434221,0
0.0074791303,0.019070081,0.01033467,0.001703085,0.008126132,0.0153234815,0.024037074,0.0075829173,0
0.011740537,-0.0028607158,0.025647156,-0.046388503,-0.011754505,0.017724372,0.008964987,-0.010055493,0
0.0074269506,0.019555975,0.010053172,0.0023911016,0.008629373,0.015260129,0.024396572,0.007971207,0
0.025265016,-0.051585827,0.055637546,-0.10468245,-0.050320886,0.020207437,-0.03177324,-0.03435333,0
0.006591607,0.029107995,0.0044105374,0.016176002,0.018492598,0.0137663465,0.031514883,0.015568075,0
0.031112632,-0.074217185,0.0727236,-0.12949292,-0.068087295,0.02138349,-0.05569635,-0.04594215,0
0.008022462,0.015176616,0.012775145,-0.0073592616,0.004517538,0.015870212,0.021138174,0.0045441277,0
0.00067823404,0.046909973,-0.0068118325,0.06514965,0.038650844,0.010573906,0.041180823,0.034596678,0
0.0176711,-0.012252135,0.04075331,-0.027443638,-0.014004692,0.014490095,-0.012238826,-0.0008332568,0
-0.0006725077,0.059037257,-0.022687998,0.08744568,0.050850663,0.007374464,0.052169148,0.045351136,0
-0.0007197857,0.05981377,-0.023687935,0.08888573,0.051601615,0.0071595926,0.052848797,0.046049636,0
-0.0008181363,0.062181856,-0.026729427,0.09326155,0.05387893,0.006503321,0.05490231,0.048170432,0
