Dim0,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,label
-0.18092702,-0.92294216,0.1769001,-0.8100781,-0.81222475,0.1577666,-0.46779165,-0.88873655,0
-0.18092231,-0.922943,0.17690033,-0.81007963,-0.81221867,0.15775935,-0.46780208,-0.8887422,0
-0.18092309,-0.9229428,0.17689957,-0.81007874,-0.8122188,0.15775962,-0.46780124,-0.8887421,0
-0.1809293,-0.9229448,0.17690004,-0.8100785,-0.8122205,0.15776424,-0.4677938,-0.888738,0
-0.18091892,-0.9229428,0.1769022,-0.81008154,-0.81221896,0.15775865,-0.46780306,-0.88874197,0
-0.1809253,-0.9229431,0.17690101,-0.8100796,-0.8122225,0.15776435,-0.46779415,-0.88873756,0
-0.18092337,-0.9229387,0.1769023,-0.81007904,-0.8122329,0.15777218,-0.4677855,-0.88873214,0
-0.18092069,-0.9229419,0.17690082,-0.8100798,-0.81222004,0.15775982,-0.46780175,-0.8887418,0
-0.1809204,-0.9229398,0.17690255,-0.8100798,-0.8122288,0.15776749,-0.4677918,-0.88873535,0
-0.18092465,-0.9229415,0.17690045,-0.81007874,-0.8122244,0.1577653,-0.46779352,-0.8887375,0
-0.18092437,-0.9229405,0.1769012,-0.8100787,-0.81222695,0.15776739,-0.4677918,-0.8887361,0
-0.18091786,-0.92293763,0.17690013,-0.8100782,-0.8122276,0.15776426,-0.4677973,-0.88873947,0
-0.18092223,-0.9229419,0.17690064,-0.8100793,-0.8122221,0.15776232,-0.4677982,-0.88874,0
-0.18092346,-0.9229404,0.17690158,-0.8100791,-0.8122276,0.15776764,-0.46779132,-0.8887356,0
-0.18093483,-0.9229557,0.17689748,-0.81007975,-0.81219417,0.15774444,-0.46781796,-0.88875246,0
-0.18112296,-0.9226014,0.17744455,-0.809443,-0.8120546,0.15754104,-0.4689458,-0.8886833,0
-0.18111847,-0.9226019,0.17744608,-0.8094459,-0.81205386,0.15753761,-0.46895435,-0.88868666,0
-0.18111302,-0.9226021,0.17744747,-0.8094488,-0.81205016,0.15753147,-0.46896723,-0.88869274,0
-0.18112442,-0.9226019,0.17744449,-0.80944294,-0.81205696,0.1575437,-0.46894115,-0.88868046,0
-0.18112315,-0.9226031,0.17744417,-0.80944407,-0.8120536,0.15754041,-0.46894556,-0.8886834,0
-0.18112338,-0.9226013,0.1774442,-0.8094418,-0.8120515,0.15753856,-0.46894938,-0.88868517,0
-0.18111618,-0.92260087,0.1774468,-0.80944586,-0.8120515,0.15753436,-0.46896154,-0.88869,0
-0.18112977,-0.92260075,0.17744315,-0.80943775,-0.81205446,0.15754479,-0.46893612,-0.8886791,0
-0.18112387,-0.92260116,0.17744552,-0.80944324,-0.8120592,0.15754512,-0.46894088,-0.8886795,0
-0.18111527,-0.922602,0.17744656,-0.8094464,-0.8120454,0.15752906,-0.46896866,-0.8886943,0
-0.18112445,-0.92260075,0.17744474,-0.8094418,-0.8120569,0.15754369,-0.4689417,-0.8886809,0
-0.18111585,-0.9226019,0.1774464,-0.80944705,-0.81205004,0.15753295,-0.4689629,-0.88869095,0
-0.18111487,-0.92260283,0.1774468,-0.80944943,-0.8120537,0.15753572,-0.46895877,-0.8886885,0
-0.1811177,-0.9226017,0.17744622,-0.80944556,-0.8120505,0.15753442,-0.4689598,-0.88868946,0
-0.1811153,-0.92260265,0.17744674,-0.8094481,-0.81205136,0.15753382,-0.4689619,-0.8886903,0
-0.18112448,-0.922601,0.17744432,-0.80944145,-0.81205446,0.15754172,-0.46894404,-0.8886825,0
-0.18112864,-0.9225999,0.17744349,-0.8094384,-0.81205636,0.1575456,-0.46893606,-0.88867855,0
-0.1811202,-0.92260045,0.17744549,-0.8094421,-0.8120482,0.15753388,-0.4689592,-0.8886897,0
-0.18112373,-0.92260087,0.17744468,-0.80944204,-0.8120548,0.15754162,-0.46894497,-0.8886828,0
-0.18112849,-0.9225995,0.17744398,-0.80943865,-0.8120593,0.15754786,-0.4689334,-0.8886768,0
-0.18112372,-0.92260116,0.17744458,-0.80944246,-0.81205505,0.15754189,-0.4689444,-0.88868254,0
-0.18112034,-0.9226013,0.17744656,-0.80944383,-0.81205124,0.15753658,-0.46895662,-0.8886875,0
-0.1811251,-0.92260045,0.17744464,-0.8094415,-0.8120582,0.15754516,-0.46893907,-0.8886795,0
-0.18112417,-0.9226003,0.1774446,-0.80944145,-0.812056,0.15754278,-0.46894315,-0.8886817,0
-0.18112586,-0.92260116,0.17744401,-0.8094408,-0.81205475,0.15754272,-0.4689417,-0.8886814,0
-0.18112363,-0.9226013,0.17744406,-0.80944175,-0.8120519,0.15753905,-0.4689482,-0.88868475,0
-0.18112087,-0.9225996,0.17744565,-0.80944043,-0.8120434,0.15753017,-0.4689648,-0.88869244,0
-0.18112487,-0.92260057,0.17744389,-0.80944014,-0.8120516,0.15753956,-0.4689469,-0.88868433,0
-0.18112427,-0.92260057,0.17744455,-0.8094415,-0.8120554,0.15754242,-0.46894345,-0.888682,0
-0.18111554,-0.9226042,0.17744583,-0.8094487,-0.81204784,0.15753122,-0.46896404,-0.8886921,0
-0.18112294,-0.92260116,0.17744452,-0.80944264,-0.8120535,0.15753986,-0.468948,-0.88868415,0
-0.18112405,-0.92260087,0.17744392,-0.8094406,-0.81205016,0.15753788,-0.46894974,-0.88868594,0
-0.18031302,-0.92232096,0.1763897,-0.81012636,-0.8122304,0.1571052,-0.4678333,-0.8885538,0
-0.1803146,-0.92231905,0.17639405,-0.81012505,-0.812235,0.15711191,-0.46783078,-0.8885504,0
-0.18031417,-0.9223189,0.17639521,-0.81012505,-0.81223375,0.15711074,-0.46783498,-0.8885519,0
-0.18031462,-0.9223225,0.17638889,-0.81012654,-0.8122343,0.1571102,-0.46782205,-0.88854927,0
-0.18031393,-0.9223198,0.17638119,-0.8101255,-0.8122295,0.15710235,-0.46782774,-0.88855505,0
-0.18031184,-0.9223246,0.17638485,-0.8101285,-0.8122268,0.15710017,-0.46783105,-0.88855594,0
-0.18031599,-0.9223207,0.17639126,-0.8101247,-0.8122329,0.15710935,-0.46783027,-0.8885515,0
-0.18031432,-0.9223192,0.17639333,-0.8101253,-0.81223345,0.1571101,-0.46783283,-0.8885519,0
-0.18031426,-0.9223192,0.17639464,-0.8101254,-0.81223446,0.15711144,-0.46783215,-0.88855076,0
-0.18030918,-0.9223241,0.1763861,-0.8101298,-0.8122237,0.15709653,-0.4678386,-0.8885592,0
-0.18031196,-0.9223241,0.1763875,-0.81012857,-0.8122299,0.15710442,-0.46782786,-0.88855326,0
-0.18030727,-0.9223262,0.17639208,-0.8101316,-0.81222457,0.15709889,-0.46783996,-0.88855755,0
-0.18031639,-0.9223199,0.17638068,-0.8101243,-0.8122322,0.1571055,-0.4678222,-0.8885522,0
-0.1803095,-0.92232317,0.17639057,-0.81012946,-0.8122272,0.1571018,-0.46783707,-0.8885563,0
-0.18031767,-0.92232245,0.17639327,-0.8101249,-0.81223863,0.15711701,-0.46781862,-0.8885456,0
-0.18031412,-0.9223189,0.17639515,-0.8101252,-0.8122337,0.15711069,-0.46783492,-0.8885519,0
-0.18031466,-0.922319,0.17639196,-0.810125,-0.8122339,0.15711029,-0.46783078,-0.88855135,0
-0.18031232,-0.92232335,0.17638707,-0.8101276,-0.812228,0.15710214,-0.46783248,-0.8885552,0
-0.18031482,-0.9223192,0.17638378,-0.8101249,-0.81223035,0.15710397,-0.46783036,-0.88855493,0
-0.18032034,-0.92232525,0.1763638,-0.81012374,-0.81222796,0.15709804,-0.4678071,-0.888553,0
-0.18031438,-0.92232,0.17638819,-0.8101255,-0.8122325,0.15710759,-0.46782896,-0.8885524,0
-0.18030876,-0.9223247,0.17639077,-0.8101302,-0.81222475,0.15709895,-0.4678403,-0.88855785,0
-0.18030845,-0.9223247,0.17639133,-0.8101303,-0.81222445,0.15709867,-0.46784168,-0.88855827,0
-0.18031421,-0.9223194,0.17639211,-0.8101253,-0.8122328,0.15710907,-0.46783283,-0.8885524,0
-0.18031551,-0.92232233,0.17637746,-0.81012577,-0.8122299,0.15710248,-0.4678202,-0.88855356,0
-0.18031459,-0.92232025,0.17638202,-0.81012547,-0.8122309,0.15710421,-0.46782577,-0.8885538,0
-0.18031667,-0.9223215,0.1763799,-0.810125,-0.8122334,0.15710701,-0.46781686,-0.8885505,0
-0.18031557,-0.922319,0.17638315,-0.8101245,-0.8122314,0.15710522,-0.4678275,-0.88855386,0
-0.18030873,-0.92232496,0.17638363,-0.8101302,-0.81222177,0.15709357,-0.4678394,-0.8885607,0
-0.18031415,-0.92231905,0.17639342,-0.8101252,-0.8122333,0.15710971,-0.46783394,-0.8885522,0
-0.18031687,-0.92231864,0.17638876,-0.8101237,-0.81223553,0.15711138,-0.46782553,-0.8885501,0
-0.18029697,-0.9223323,0.17640536,-0.8101385,-0.8122252,0.15709963,-0.46784353,-0.88855326,0
-0.17914617,-0.9232803,0.17845754,-0.81104213,-0.8112703,0.15660389,-0.470932,-0.8899785,0
-0.17915696,-0.9232739,0.17844968,-0.81103504,-0.8112881,0.1566224,-0.4708957,-0.8899606,0
-0.17915784,-0.9232729,0.17844908,-0.8110342,-0.8112905,0.15662473,-0.47089157,-0.8899584,0
-0.17914854,-0.92327875,0.17845596,-0.8110408,-0.81127524,0.15660891,-0.47092274,-0.889974,0
-0.17914604,-0.92328066,0.17845769,-0.81104225,-0.8112696,0.15660325,-0.4709331,-0.889979,0
-0.17915668,-0.9232739,0.17845005,-0.8110349,-0.8112875,0.1566219,-0.4708968,-0.889961,0
-0.1791571,-0.9232733,0.17844968,-0.8110348,-0.8112892,0.15662333,-0.47089446,-0.8899599,0
-0.17915672,-0.9232738,0.17844956,-0.81103516,-0.8112883,0.15662248,-0.4708953,-0.8899604,0
-0.17914592,-0.92328084,0.17845772,-0.81104225,-0.81126916,0.15660289,-0.4709336,-0.88997936,0
-0.17914718,-0.9232799,0.17845687,-0.8110415,-0.81127167,0.15660542,-0.47092915,-0.88997716,0
-0.17914473,-0.92328167,0.17845835,-0.8110431,-0.81126666,0.15660033,-0.4709382,-0.8899816,0
-0.17915271,-0.9232761,0.17845291,-0.81103766,-0.8112813,0.15661526,-0.47091013,-0.8899675,0
-0.17915666,-0.92327374,0.17844999,-0.81103504,-0.8112882,0.15662242,-0.47089627,-0.8899608,0
-0.17914681,-0.9232799,0.17845707,-0.8110416,-0.8112716,0.15660514,-0.47092983,-0.8899773,0
-0.17915972,-0.9232713,0.17844774,-0.811033,-0.8112943,0.15662868,-0.47088403,-0.88995475,0
-0.17914934,-0.9232775,0.17845494,-0.8110401,-0.81127775,0.15661113,-0.47091815,-0.8899716,0
-0.17915663,-0.92327416,0.17844959,-0.8110351,-0.8112872,0.15662158,-0.4708968,-0.88996124,0
-0.17914918,-0.9232799,0.1784555,-0.81104034,-0.81127274,0.15660708,-0.47092488,-0.88997537,0
-0.17915735,-0.9232735,0.17844917,-0.8110348,-0.8112894,0.1566236,-0.47089323,-0.8899595,0
-0.17915969,-0.9232717,0.17844808,-0.81103307,-0.81129366,0.15662807,-0.47088566,-0.88995546,0
-0.17915758,-0.9232731,0.17844921,-0.8110343,-0.81129,0.15662426,-0.47089237,-0.8899588,0
-0.17914669,-0.9232799,0.17845729,-0.8110417,-0.8112713,0.156605,-0.47093013,-0.88997746,0
-0.17915192,-0.9232778,0.1784538,-0.8110384,-0.8112782,0.15661256,-0.4709151,-0.88997024,0
-0.17915085,-0.92327625,0.1784538,-0.811039,-0.8112808,0.15661424,-0.47091195,-0.8899686,0
-0.17915583,-0.92327505,0.17845044,-0.81103563,-0.81128514,0.15661944,-0.47090116,-0.8899633,0
-0.17914507,-0.92328125,0.17845832,-0.8110428,-0.81126785,0.15660144,-0.47093642,-0.88998073,0
-0.17915696,-0.9232738,0.1784497,-0.81103504,-0.81128806,0.15662238,-0.47089586,-0.8899606,0
-0.17915775,-0.92327267,0.17844896,-0.8110344,-0.8112912,0.15662527,-0.47089058,-0.88995796,0
-0.17915751,-0.92327297,0.17844939,-0.81103444,-0.81129014,0.15662433,-0.47089252,-0.8899589,0
-0.17915809,-0.92327243,0.17844896,-0.81103414,-0.8112917,0.1566258,-0.47088996,-0.88995767,0
-0.17915681,-0.92327404,0.17844976,-0.8110348,-0.8112875,0.15662186,-0.47089675,-0.889961,0
-0.17914766,-0.9232794,0.17845635,-0.81104124,-0.81127304,0.15660667,-0.4709264,-0.8899758,0
-0.17960103,-0.92275167,0.17730583,-0.8107457,-0.81110996,0.15621008,-0.47012582,-0.8897903,0
-0.1795976,-0.9227502,0.17731363,-0.81074363,-0.81113243,0.15623176,-0.47009695,-0.88977355,0
-0.17960729,-0.92275,0.1773078,-0.81074214,-0.81112176,0.15622528,-0.47010413,-0.8897794,0
-0.17960702,-0.9227509,0.1773039,-0.81074303,-0.81111544,0.1562179,-0.4701107,-0.8897836,0
-0.17960152,-0.92275226,0.17730345,-0.81074613,-0.81110734,0.15620685,-0.47012785,-0.8897922,0
-0.17960589,-0.92274934,0.17730944,-0.8107428,-0.8111196,0.15622355,-0.4701094,-0.88978106,0
-0.1796083,-0.9227503,0.1773068,-0.8107418,-0.81112105,0.15622506,-0.4701029,-0.8897792,0
-0.1796037,-0.9227522,0.17730361,-0.8107446,-0.81111246,0.1562128,-0.4701179,-0.8897874,0
-0.17960589,-0.922751,0.17730455,-0.81074375,-0.81111777,0.15621923,-0.4701094,-0.8897834,0
-0.1796061,-0.9227503,0.17730603,-0.81074315,-0.81111383,0.156217,-0.4701154,-0.88978505,0
-0.17960079,-0.92275226,0.17730424,-0.8107462,-0.811108,0.15620747,-0.4701277,-0.8897919,0
-0.17960036,-0.92275155,0.1773068,-0.8107461,-0.8111107,0.1562108,-0.47012582,-0.8897901,0
-0.17960602,-0.92274964,0.17730834,-0.81074303,-0.81111914,0.15622275,-0.47010913,-0.8897814,0
-0.17960644,-0.92274934,0.17730822,-0.81074303,-0.81112117,0.15622474,-0.4701058,-0.8897798,0
-0.17960452,-0.92275083,0.17730609,-0.8107452,-0.8111164,0.15621811,-0.4701136,-0.88978463,0
-0.17960173,-0.92275155,0.17730515,-0.8107455,-0.81110686,0.15620749,-0.47012943,-0.88979197,0
-0.17960747,-0.9227514,0.17730148,-0.8107427,-0.8111142,0.15621598,-0.4701105,-0.8897842,0
-0.17960674,-0.9227505,0.17730527,-0.81074286,-0.81111616,0.15621905,-0.47011083,-0.88978326,0
-0.1796059,-0.9227509,0.17730492,-0.81074256,-0.8111134,0.15621601,-0.47011498,-0.8897852,0
-0.17960578,-0.92274946,0.17730927,-0.8107428,-0.81111926,0.15622316,-0.47010967,-0.8897814,0
-0.17960736,-0.92275167,0.17730045,-0.8107452,-0.81111306,0.15621418,-0.47011286,-0.8897864,0
-0.17960155,-0.92275083,0.17730694,-0.81074584,-0.81111217,0.15621294,-0.47012293,-0.8897885,0
-0.17960036,-0.92275155,0.17730652,-0.8107461,-0.8111098,0.15620993,-0.4701268,-0.8897906,0
-0.17960338,-0.92275226,0.17730367,-0.81074494,-0.81111187,0.15621218,-0.4701192,-0.889788,0
-0.17960735,-0.92274976,0.17730868,-0.8107414,-0.8111252,0.15622889,-0.47009903,-0.8897766,0
-0.17960668,-0.9227507,0.17730393,-0.81074256,-0.8111162,0.15621842,-0.47010973,-0.88978285,0
-0.17960589,-0.9227526,0.17730014,-0.8107441,-0.8111103,0.15621063,-0.47011712,-0.8897881,0
-0.17960426,-0.92274976,0.17731328,-0.81074214,-0.811127,0.15623067,-0.4701013,-0.8897763,0
-0.1796062,-0.92275393,0.17729926,-0.8107429,-0.81111157,0.15621123,-0.47011375,-0.8897871,0
-0.17960541,-0.9227488,0.17731112,-0.81074315,-0.8111204,0.15622485,-0.47010967,-0.88978064,0
-0.17960891,-0.9227535,0.17729685,-0.81074554,-0.81110376,0.15620515,-0.4701224,-0.8897925,0
-0.17960735,-0.92274946,0.1773079,-0.81074274,-0.81112206,0.15622593,-0.47010338,-0.889779,0
-0.17985906,-0.9217029,0.17772487,-0.8103813,-0.8129819,0.15818053,-0.4682995,-0.8888821,0
-0.17985809,-0.9217024,0.17772402,-0.81038564,-0.81298333,0.15818016,-0.46830213,-0.88888985,0
-0.17985396,-0.9217002,0.17772518,-0.8103853,-0.81298345,0.15817982,-0.46830282,-0.8888871,0
-0.17985877,-0.9217032,0.17772515,-0.81038094,-0.8129817,0.15818056,-0.46829915,-0.8888803,0
-0.17985895,-0.921703,0.17772502,-0.81038123,-0.8129819,0.15818052,-0.4682995,-0.8888813,0
-0.17985803,-0.92170393,0.17772415,-0.8103837,-0.81298286,0.15818028,-0.46830034,-0.88888365,0
-0.17985857,-0.9217039,0.17772415,-0.8103829,-0.81298256,0.15818039,-0.46829993,-0.88888323,0
-0.17985879,-0.92170364,0.1777237,-0.8103837,-0.81298286,0.15818039,-0.46830025,-0.888885,0
-0.17985117,-0.92170656,0.17772555,-0.8103925,-0.8129857,0.15817879,-0.46830598,-0.8888875,0
-0.17986178,-0.9216987,0.17772496,-0.81037587,-0.8129798,0.1581813,-0.46829727,-0.88888174,0
-0.17985934,-0.9217027,0.17772487,-0.81038076,-0.8129816,0.15818064,-0.4682991,-0.8888817,0
-0.17985703,-0.92170167,0.17772487,-0.8103829,-0.81298256,0.1581803,-0.46830073,-0.8888843,0
-0.17986234,-0.92170393,0.17772558,-0.81037724,-0.81298023,0.15818107,-0.468297,-0.88887686,0
-0.17985883,-0.9217029,0.17772484,-0.8103815,-0.81298196,0.1581805,-0.4682995,-0.88888216,0
-0.17985944,-0.92170334,0.17772478,-0.81038123,-0.81298184,0.15818061,-0.46829924,-0.88888144,0
-0.1798473,-0.9216992,0.17772509,-0.81039274,-0.8129863,0.15817879,-0.46830752,-0.8888939,0
-0.179862,-0.9217045,0.1777245,-0.81038076,-0.8129814,0.15818073,-0.46829882,-0.8888824,0
-0.17984901,-0.9217025,0.1777254,-0.8103925,-0.812986,0.1581787,-0.4683069,-0.8888911,0
-0.17986174,-0.9217057,0.17772499,-0.81038153,-0.81298155,0.15818058,-0.46829915,-0.88888144,0
-0.1798519,-0.92169994,0.17772524,-0.8103881,-0.81298435,0.15817937,-0.4683048,-0.88889015,0
-0.17985873,-0.9217029,0.17772478,-0.8103819,-0.8129821,0.15818045,-0.46829984,-0.8888825,0
-0.17985581,-0.92170596,0.17772481,-0.81038785,-0.81298417,0.15817957,-0.46830302,-0.88888556,0
-0.17985746,-0.9216991,0.17772555,-0.8103783,-0.81298107,0.15818082,-0.4682986,-0.8888798,0
-0.17985383,-0.92170227,0.17772524,-0.8103887,-0.8129842,0.15817945,-0.4683046,-0.88888997,0
-0.1798581,-0.92170143,0.17772421,-0.81038207,-0.8129824,0.15818048,-0.46829998,-0.8888845,0
-0.17985943,-0.9217025,0.17772512,-0.8103799,-0.8129814,0.1581807,-0.46829882,-0.8888806,0
-0.17985961,-0.9217029,0.17772384,-0.81038165,-0.8129822,0.1581807,-0.4682991,-0.8888835,0
-0.17985135,-0.92169935,0.17772502,-0.81038934,-0.8129847,0.15817924,-0.46830544,-0.88889265,0
-0.17984642,-0.9216956,0.17772427,-0.81039226,-0.8129865,0.15817879,-0.4683082,-0.88889694,0
-0.17985883,-0.9217029,0.17772484,-0.81038153,-0.8129819,0.15818045,-0.4682997,-0.8888821,0
-0.17985518,-0.92170143,0.17772502,-0.81038564,-0.8129835,0.15817988,-0.46830288,-0.88888764,0
-0.17986232,-0.9217028,0.17772496,-0.81037647,-0.81298023,0.15818126,-0.46829647,-0.8888778,0
-0.17961043,-0.9222318,0.17779666,-0.8103219,-0.81208396,0.1571835,-0.469886,-0.88936096,0
-0.17961822,-0.92223096,0.17779253,-0.81031656,-0.8120918,0.15719368,-0.46986547,-0.8893522,0
-0.1796169,-0.9222315,0.17779207,-0.8103173,-0.8120891,0.1571906,-0.4698707,-0.8893553,0
-0.17960943,-0.9222325,0.17779711,-0.8103226,-0.812081,0.15718074,-0.4698903,-0.88936317,0
-0.17961523,-0.92223155,0.17779191,-0.81031764,-0.812087,0.15718758,-0.4698774,-0.8893589,0
-0.17961802,-0.9222307,0.17779242,-0.81031656,-0.812092,0.15719351,-0.46986598,-0.8893524,0
-0.1796168,-0.9222311,0.17779197,-0.810317,-0.81208915,0.15719046,-0.46987137,-0.88935554,0
-0.1796205,-0.9222302,0.177791,-0.810315,-0.81209564,0.15719777,-0.46985745,-0.8893486,0
-0.17960845,-0.9222317,0.17779686,-0.8103226,-0.81208146,0.15718019,-0.46989256,-0.889364,0
-0.17961922,-0.92223054,0.17779163,-0.8103158,-0.8120939,0.15719557,-0.46986204,-0.88935083,0
-0.17961746,-0.9222319,0.17779325,-0.8103175,-0.8120897,0.15719177,-0.46986893,-0.8893539,0
-0.17961125,-0.9222319,0.1777967,-0.8103217,-0.8120849,0.15718481,-0.46988338,-0.8893596,0
-0.17961912,-0.92223114,0.17779239,-0.8103164,-0.8120933,0.15719542,-0.469862,-0.8893506,0
-0.1796176,-0.92223114,0.17779244,-0.810317,-0.8120909,0.1571924,-0.46986783,-0.8893535,0
-0.17960896,-0.9222311,0.17779629,-0.8103219,-0.812083,0.1571815,-0.4698903,-0.88936317,0
-0.17961496,-0.92223155,0.17779416,-0.81031877,-0.8120888,0.15718956,-0.4698739,-0.88935584,0
-0.17961448,-0.9222302,0.17779301,-0.81031793,-0.8120893,0.1571891,-0.46987543,-0.8893568,0
-0.17961513,-0.92223114,0.177792,-0.8103176,-0.8120895,0.1571894,-0.4698753,-0.8893576,0
-0.17961776,-0.92223155,0.17779168,-0.810317,-0.81209004,0.15719183,-0.46986818,-0.88935417,0
-0.17961624,-0.92223084,0.17779222,-0.81031716,-0.8120888,0.15718982,-0.46987295,-0.88935614,0
-0.17961007,-0.9222325,0.1777964,-0.81032217,-0.8120816,0.15718131,-0.4698896,-0.88936305,0
-0.17961682,-0.9222307,0.17779404,-0.8103178,-0.8120926,0.15719368,-0.4698666,-0.88935184,0
-0.17962012,-0.9222304,0.17779154,-0.8103155,-0.8120956,0.15719755,-0.46985838,-0.8893489,0
-0.17961891,-0.9222307,0.17779222,-0.81031626,-0.8120933,0.15719518,-0.46986258,-0.88935083,0
-0.17960954,-0.9222328,0.17779745,-0.810323,-0.81208116,0.15718104,-0.46989015,-0.889363,0
-0.17961971,-0.92223,0.17779154,-0.8103152,-0.8120952,0.15719675,-0.46986052,-0.88934976,0
-0.17961664,-0.9222314,0.17779328,-0.81031775,-0.8120912,0.15719223,-0.46986893,-0.8893535,0
-0.17960957,-0.92223316,0.17779723,-0.810323,-0.8120806,0.1571806,-0.46989077,-0.88936347,0
-0.17961785,-0.9222315,0.17779191,-0.810317,-0.8120912,0.15719295,-0.46986613,-0.88935304,0
-0.17961347,-0.9222332,0.17779426,-0.8103202,-0.81208354,0.15718459,-0.46988237,-0.88936067,0
-0.17961647,-0.9222322,0.17779273,-0.8103181,-0.8120877,0.15718941,-0.46987283,-0.8893564,0
-0.17961802,-0.92223126,0.17779171,-0.8103165,-0.8120907,0.1571924,-0.4698675,-0.88935363,0
-0.17903247,-0.92119056,0.1773932,-0.8104625,-0.81321824,0.15794624,-0.4686616,-0.88853085,0
-0.17903334,-0.921193,0.1773941,-0.81046253,-0.8132173,0.15794286,-0.46866754,-0.8885338,0
-0.17903179,-0.9211908,0.17739993,-0.8104698,-0.8132185,0.15793696,-0.4686906,-0.8885456,0
-0.17903101,-0.921191,0.17739664,-0.8104659,-0.81321764,0.15794033,-0.4686763,-0.88853765,0
-0.17903212,-0.9211891,0.17739482,-0.8104647,-0.81321913,0.1579465,-0.46866602,-0.88853323,0
-0.17903244,-0.92119217,0.17739283,-0.8104614,-0.8132173,0.15794474,-0.46866137,-0.8885303,0
-0.17903379,-0.92119384,0.17739326,-0.8104616,-0.813217,0.15794297,-0.46866524,-0.8885327,0
-0.17903402,-0.92119354,0.17739317,-0.8104617,-0.8132172,0.15794335,-0.46866533,-0.8885328,0
-0.1790336,-0.92119235,0.17739433,-0.81046337,-0.8132181,0.15794413,-0.4686674,-0.8885342,0
-0.17903352,-0.9211933,0.17739306,-0.8104616,-0.8132172,0.1579436,-0.46866414,-0.88853216,0
-0.17903444,-0.92119604,0.1773972,-0.8104656,-0.8132172,0.1579387,-0.4686796,-0.888541,0
-0.17903158,-0.9211905,0.17739889,-0.8104688,-0.81321836,0.15793833,-0.4686861,-0.8885432,0
-0.17903441,-0.92119414,0.17739402,-0.8104625,-0.8132173,0.15794225,-0.468669,-0.8885349,0
-0.17903435,-0.92119396,0.17739354,-0.8104619,-0.8132172,0.15794262,-0.46866727,-0.88853395,0
-0.17903256,-0.9211915,0.1773947,-0.810464,-0.8132181,0.1579442,-0.46866754,-0.88853395,0
-0.17903267,-0.9211914,0.17739351,-0.81046236,-0.81321776,0.1579449,-0.46866378,-0.8885317,0
-0.17903213,-0.92119026,0.1773946,-0.8104642,-0.81321853,0.1579449,-0.46866703,-0.88853353,0
-0.17903352,-0.9211934,0.17739248,-0.8104607,-0.8132172,0.15794572,-0.4686589,-0.88852954,0
-0.17903213,-0.92119193,0.17739676,-0.8104662,-0.81321806,0.15794085,-0.4686766,-0.8885386,0
-0.1790325,-0.92119205,0.17739251,-0.81046116,-0.8132176,0.15794607,-0.46865883,-0.88852924,0
-0.1790311,-0.9211883,0.17739351,-0.81046337,-0.813219,0.15794787,-0.46866074,-0.88852996,0
-0.17903243,-0.9211911,0.17739348,-0.81046236,-0.8132179,0.15794516,-0.46866333,-0.8885313,0
-0.179033,-0.92119217,0.17739254,-0.81046087,-0.81321746,0.15794569,-0.46865985,-0.88852966,0
-0.17903449,-0.9211936,0.1773946,-0.81046325,-0.81321764,0.15794228,-0.4686709,-0.888536,0
-0.17903379,-0.92119396,0.17739385,-0.81046224,-0.8132171,0.15794235,-0.46866766,-0.88853395,0
