Dim0,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,label
-0.05608036,0.041317236,0.030027337,0.05882381,0.053921837,0.023696829,0.033561617,0.040199485,0
-0.056080773,0.04131922,0.030032866,0.058821548,0.05393001,0.023697533,0.033563137,0.040201,0
-0.054886315,0.04258075,0.029800132,0.057443485,0.054394856,0.023583442,0.03454787,0.03997182,0
-0.054894086,0.042574592,0.029785017,0.057449132,0.054372128,0.023585016,0.034541957,0.03996625,0
-0.05489223,0.04257403,0.02978542,0.057449684,0.054373473,0.023583714,0.034541138,0.039967354,0
-0.054897532,0.042578287,0.029790694,0.05744454,0.0543761,0.023590276,0.03454755,0.0399645,0
-0.054892253,0.04258317,0.029799864,0.05744223,0.054391734,0.023588847,0.034551635,0.03996974,0
-0.05488173,0.042581808,0.029805433,0.057440482,0.054400664,0.023584299,0.03454991,0.039973907,0
-0.05488702,0.042582326,0.029801335,0.05744438,0.05439831,0.023583217,0.03454895,0.039973453,0
-0.054892737,0.042575665,0.029787643,0.05744839,0.054376297,0.023584735,0.03454299,0.03996745,0
-0.054893613,0.042574417,0.029785411,0.057448953,0.054372277,0.023584964,0.03454186,0.039966352,0
-0.05487627,0.042579137,0.029804502,0.057440564,0.054399654,0.023581678,0.034546826,0.039975088,0
-0.054890234,0.04257737,0.029794198,0.05744357,0.05438187,0.02358773,0.03454644,0.0399681,0
-0.05487675,0.042572815,0.029796066,0.05744312,0.05438544,0.023581266,0.03454113,0.039972115,0
-0.054894824,0.04258745,0.029805472,0.057440292,0.054400302,0.023589857,0.034555756,0.039969757,0
-0.05488384,0.04257426,0.02979263,0.05744519,0.054381352,0.02358353,0.034542367,0.039970264,0
-0.05489877,0.04257661,0.029786019,0.057449058,0.054372814,0.023587808,0.034544542,0.039965604,0
-0.05489189,0.042574,0.029785326,0.057449635,0.05437332,0.02358365,0.034541044,0.039967395,0
-0.054894056,0.042576447,0.029788196,0.057447888,0.0543765,0.023585783,0.034544002,0.03996699,0
-0.054882243,0.042580556,0.029802715,0.057441864,0.05439762,0.023583366,0.034548234,0.039973374,0
-0.054892126,0.04258313,0.029798858,0.057444118,0.054392878,0.023587039,0.034550644,0.03997091,0
-0.054894593,0.04260684,0.02983516,0.057428975,0.05444307,0.023596505,0.034576327,0.039978027,0
-0.054893542,0.042579327,0.029793378,0.05744547,0.054383054,0.023587173,0.034547325,0.03996804,0
-0.05487598,0.04257578,0.029799981,0.057442587,0.054392915,0.023580417,0.034543354,0.039974,0
-0.054875314,0.042575404,0.029799618,0.057442572,0.054392625,0.023580067,0.034542963,0.03997407,0
-0.054892205,0.042576164,0.029788783,0.057448003,0.054377735,0.023584887,0.034543566,0.03996802,0
-0.054895554,0.042587366,0.029805087,0.057440042,0.054398168,0.023592005,0.034556586,0.039969794,0
-0.054894075,0.042583514,0.029799446,0.05744264,0.05439127,0.023589343,0.034551974,0.039969094,0
-0.05490004,0.042586394,0.029801182,0.057441283,0.054392442,0.023592751,0.03455559,0.039967053,0
-0.054893695,0.04258335,0.029798642,0.05744407,0.054391805,0.023588015,0.034551185,0.039970033,0
-0.05487322,0.042581495,0.029810471,0.057438504,0.05440865,0.02358108,0.034549173,0.03997743,0
-0.05489223,0.042575374,0.029787323,0.057448726,0.05437614,0.023584262,0.0345425,0.039967827,0
-0.054896798,0.042581446,0.029793916,0.05744596,0.054385442,0.023587346,0.034548853,0.0399676,0
-0.054871455,0.04255864,0.029779913,0.057446044,0.054357007,0.023581872,0.03453066,0.039969794,0
-0.05709092,0.03855192,0.029022675,0.053210117,0.052203305,0.025486605,0.034129933,0.036748096,0
-0.057131317,0.038619302,0.029019304,0.053257376,0.052199848,0.025505273,0.034146905,0.036773305,0
-0.057136346,0.038626958,0.029019047,0.05326299,0.0521994,0.025507428,0.034148727,0.03677605,0
-0.057096172,0.03855944,0.029022628,0.053215638,0.052203037,0.025488958,0.034131706,0.036750607,0
-0.057089217,0.03854959,0.029022846,0.053208526,0.052203417,0.025485875,0.034129284,0.036747385,0
-0.057131343,0.03861894,0.02901921,0.05325711,0.052199766,0.025505276,0.034146834,0.0367732,0
-0.057134826,0.038624056,0.02901916,0.053260844,0.052199613,0.02550665,0.034148015,0.036774907,0
-0.057130445,0.03861822,0.029019449,0.053256582,0.052199792,0.025505,0.034146633,0.03677284,0
-0.05708692,0.038546372,0.029022796,0.05320624,0.05220342,0.02548491,0.034128543,0.036746364,0
-0.057093773,0.03855637,0.029022418,0.053213082,0.052203204,0.025487948,0.0341311,0.03674976,0
-0.0570819,0.038539186,0.029022736,0.053200986,0.052203596,0.025482716,0.03412684,0.03674397,0
-0.057116352,0.03859132,0.029020976,0.053237375,0.05220192,0.02549821,0.034140073,0.03676238,0
-0.057134356,0.03862373,0.02901899,0.053260382,0.052199554,0.02550665,0.03414804,0.03677471,0
-0.05709401,0.038556527,0.029022558,0.05321335,0.05220326,0.025487956,0.03413106,0.036749773,0
-0.057140294,0.03863325,0.029018767,0.05326754,0.05219918,0.025509082,0.0341502,0.036778267,0
-0.057103697,0.0385708,0.029022563,0.05322366,0.052202966,0.025492216,0.034134403,0.036754485,0
-0.057130937,0.03861979,0.029019121,0.05325763,0.052199546,0.025505373,0.034147095,0.036773648,0
-0.057089884,0.03855166,0.029022202,0.053209815,0.05220286,0.02548662,0.034130126,0.03674883,0
-0.057132464,0.038621563,0.029019238,0.053259023,0.052199632,0.025505884,0.034147426,0.036774106,0
-0.05713568,0.038625337,0.029019155,0.053261958,0.05219958,0.025507078,0.03414826,0.03677534,0
-0.057135567,0.038626015,0.029018894,0.053262264,0.05219943,0.025507081,0.034148462,0.036775712,0
-0.057093285,0.038555678,0.029022526,0.053212754,0.05220315,0.025487691,0.034130808,0.036749475,0
-0.05710171,0.03856895,0.029021965,0.0532218,0.0522027,0.025491804,0.034134418,0.036754694,0
-0.05710762,0.038576543,0.029022131,0.0532276,0.05220238,0.025494272,0.034136098,0.036756516,0
-0.057128355,0.038615324,0.029019242,0.053254414,0.052199796,0.025504142,0.03414603,0.036772165,0
-0.0570842,0.038542222,0.029022964,0.05320327,0.052203592,0.025483707,0.034127537,0.03674486,0
-0.057131708,0.03861994,0.029019263,0.0532578,0.05219971,0.025505517,0.034147065,0.03677363,0
-0.05713739,0.03862867,0.029019011,0.053264193,0.052199345,0.025507832,0.034149118,0.03677655,0
-0.057136692,0.038627286,0.029018853,0.05326306,0.052199394,0.025507584,0.034148943,0.036776,0
-0.057139482,0.038631726,0.029018687,0.053266317,0.052199196,0.025508722,0.034149922,0.036777705,0
-0.057132266,0.038620923,0.029019022,0.05325843,0.052199524,0.025505845,0.03414743,0.036774024,0
-0.05709605,0.038560122,0.029022569,0.053215943,0.05220317,0.025488922,0.034131873,0.036751058,0
-0.0534765,0.03880621,0.030240148,0.05356476,0.054617994,0.023199724,0.033398636,0.037768077,0
-0.053505514,0.038836733,0.030224806,0.053624406,0.054615084,0.023206944,0.033405177,0.03780057,0
-0.053496152,0.038846374,0.030232385,0.05362428,0.054624885,0.023203442,0.03340738,0.037804697,0
-0.05348986,0.038839184,0.030234262,0.053612284,0.05462347,0.02320247,0.03340629,0.037798353,0
-0.053470884,0.03879842,0.030242745,0.053553566,0.05461801,0.023198234,0.03339714,0.037761804,0
-0.053500712,0.03885233,0.030229352,0.05363027,0.05462202,0.023205819,0.03340829,0.03780779,0
-0.053497307,0.038848978,0.030231608,0.053627674,0.054624703,0.02320394,0.033408076,0.037807144,0
-0.053478032,0.038811076,0.030239863,0.05357381,0.054620206,0.023199577,0.03340001,0.037774164,0
-0.05348087,0.03881651,0.030239284,0.053580493,0.054620862,0.023200167,0.033400554,0.037777867,0
-0.053491812,0.038839813,0.030233357,0.053613212,0.054623004,0.023202997,0.033406414,0.037798606,0
-0.053473286,0.038801007,0.030241555,0.053557448,0.054617763,0.023198929,0.03339769,0.03776393,0
-0.053478405,0.038809113,0.030239036,0.05356858,0.054617338,0.023200449,0.033399068,0.037770033,0
-0.05349861,0.038850732,0.030230293,0.053627532,0.054622333,0.023205206,0.03340802,0.03780639,0
-0.053499244,0.03885373,0.030230101,0.053631116,0.05462287,0.02320532,0.033408538,0.037808597,0
-0.05348566,0.038825575,0.030236164,0.053590182,0.054618888,0.023202473,0.033402175,0.03778331,0
-0.053479183,0.03880991,0.030238872,0.05357284,0.054619662,0.023200003,0.03340028,0.037773635,0
-0.053486086,0.038835473,0.030235946,0.05360713,0.05462461,0.023201091,0.033405915,0.037796058,0
-0.053492334,0.038842,0.030233078,0.05361628,0.054623358,0.023203073,0.033406757,0.037800614,0
-0.05349109,0.038836967,0.03023349,0.053610753,0.05462293,0.02320279,0.03340622,0.037797313,0
-0.05350007,0.0388516,0.030229408,0.053629294,0.054622002,0.023205535,0.03340822,0.037807282,0
-0.05347706,0.038818777,0.030240787,0.053579234,0.054621816,0.023199636,0.033401232,0.037778586,0
-0.05348211,0.03881732,0.030237412,0.053578738,0.054617696,0.023201697,0.033400506,0.03777619,0
-0.05347769,0.038807917,0.030239455,0.053566966,0.054617506,0.023200242,0.033398867,0.03776917,0
-0.05347725,0.038809046,0.030239852,0.053570706,0.054619294,0.02319954,0.033399522,0.037772223,0
-0.053501397,0.03885553,0.03022991,0.05363774,0.054625276,0.023204654,0.033409126,0.03781248,0
-0.05349172,0.038844272,0.030233378,0.05361949,0.05462465,0.023202565,0.033407547,0.037802976,0
-0.05347464,0.03881051,0.03024157,0.053572387,0.054622207,0.023198275,0.03340047,0.037774567,0
-0.053502318,0.038844783,0.030228913,0.053624902,0.05462036,0.023205636,0.033406157,0.037802704,0
-0.05347234,0.03880265,0.030242817,0.053566113,0.054622862,0.023196766,0.033399194,0.03777097,0
-0.053503133,0.038855396,0.030227948,0.053634305,0.054621205,0.023206718,0.03340866,0.037809685,0
-0.05345885,0.038781386,0.030250065,0.05353158,0.054620728,0.023194497,0.03339387,0.037750494,0
-0.05349911,0.03885276,0.030230263,0.05363047,0.054622862,0.023205185,0.033408266,0.03780823,0
-0.060106304,0.041735645,0.029126674,0.057866197,0.0537807,0.024417302,0.033822127,0.038076874,0
-0.0600998,0.041737996,0.029143611,0.05786329,0.053810574,0.024415402,0.033825245,0.038086463,0
-0.060106184,0.04173738,0.029137332,0.057863984,0.053800363,0.02441564,0.033823583,0.038080562,0
-0.060107425,0.04173512,0.02912446,0.057866465,0.053776544,0.024417551,0.03382154,0.038075276,0
-0.06010686,0.04173542,0.02912579,0.05786634,0.053779047,0.02441734,0.033821814,0.038076237,0
-0.06010206,0.041735996,0.029127272,0.057864152,0.0537814,0.024417704,0.033823114,0.038078252,0
-0.060102537,0.041735955,0.029126933,0.057864442,0.053780746,0.024417747,0.03382295,0.03807805,0
-0.06010092,0.041736584,0.029128928,0.05786408,0.053784627,0.024417613,0.03382372,0.038079828,0
-0.060099367,0.04173736,0.029130748,0.057859007,0.053787522,0.02441789,0.033824448,0.038078066,0
-0.06011073,0.04173594,0.0291347,0.057869647,0.05379573,0.024415195,0.033821795,0.038080238,0
-0.060106695,0.041735508,0.029126478,0.0578665,0.05378028,0.024417255,0.033821914,0.038076807,0
-0.06010612,0.041736286,0.029130202,0.057865415,0.05378753,0.024416676,0.033822697,0.038078208,0
-0.060109034,0.041734204,0.029122438,0.057868887,0.05377283,0.024417304,0.03382042,0.038074724,0
-0.06010619,0.04173559,0.029126836,0.05786602,0.053780943,0.024417298,0.03382211,0.03807701,0
-0.060105637,0.041735426,0.029125744,0.05786633,0.053778958,0.02441736,0.03382197,0.038076844,0
-0.060104024,0.041739676,0.02914424,0.057859547,0.05381366,0.024415184,0.03382583,0.03808269,0
-0.060103685,0.04173566,0.029129632,0.05786641,0.053785414,0.024416965,0.03382252,0.038079616,0
-0.06010245,0.04173916,0.029138928,0.057859242,0.05380375,0.024416445,0.033825614,0.03808086,0
-0.06010207,0.041734844,0.029128479,0.057866346,0.053782433,0.024417033,0.033821974,0.03807923,0
-0.060104817,0.041738693,0.029143147,0.057862233,0.05381112,0.024414962,0.0338248,0.03808309,0
-0.060105935,0.041735698,0.029127296,0.057865914,0.053781666,0.024417313,0.033822276,0.038077172,0
-0.060099922,0.041736465,0.029129459,0.057862066,0.05378496,0.024417628,0.03382371,0.03807891,0
-0.06011314,0.041735657,0.029128479,0.057868127,0.053785123,0.0244161,0.03382114,0.038075335,0
-0.060101897,0.04173774,0.02914194,0.057862375,0.053807795,0.024415217,0.03382451,0.038083557,0
-0.060105335,0.041736457,0.029128851,0.057865445,0.053784948,0.024417276,0.033823077,0.038078364,0
-0.06010798,0.0417352,0.029125264,0.05786722,0.053778186,0.024417264,0.033821434,0.03807589,0
-0.060103446,0.04173614,0.029127501,0.057865378,0.053782135,0.024417592,0.03382307,0.038078677,0
-0.060103945,0.04173931,0.029148946,0.057861567,0.053821478,0.024414133,0.033825528,0.038085565,0
-0.06010829,0.041743018,0.029147368,0.05786055,0.053822495,0.024415692,0.033828355,0.03808479,0
-0.060106054,0.04173559,0.029126883,0.057865992,0.053780958,0.024417305,0.033822123,0.038076885,0
-0.06010355,0.04173753,0.029139226,0.05786347,0.05380329,0.024415681,0.033824142,0.038082547,0
-0.06010918,0.041734908,0.029124834,0.05786818,0.053777497,0.024417268,0.033821207,0.0380757,0
-0.056969237,0.04171801,0.029458512,0.05580519,0.054456558,0.02454534,0.034471046,0.038828146,0
-0.057000093,0.04175672,0.029458059,0.05583676,0.054455936,0.024563069,0.034485396,0.038844336,0
-0.05699379,0.04174742,0.029457478,0.055829182,0.05445564,0.024559997,0.034482796,0.03884114,0
-0.056964494,0.041710556,0.029457893,0.05579934,0.054456085,0.024543043,0.034469,0.038825504,0
-0.05697499,0.04172047,0.029457377,0.05580312,0.054459002,0.024548616,0.03447509,0.03882891,0
-0.05700059,0.041756935,0.029458072,0.05583682,0.054456178,0.024563175,0.034485646,0.03884444,0
-0.05699357,0.041746244,0.029457256,0.055827457,0.054456066,0.024559706,0.034482904,0.038840286,0
-0.057006266,0.041764528,0.029458504,0.05584218,0.05445724,0.024566181,0.034488354,0.038847208,0
-0.056960218,0.04170538,0.029458266,0.055793677,0.05445761,0.02454007,0.034467343,0.038822737,0
-0.057000346,0.04175638,0.029458465,0.055835087,0.054457482,0.024562772,0.0344857,0.038843635,0
-0.05699535,0.041749876,0.029457726,0.05583104,0.05445569,0.024560664,0.0344834,0.038841687,0
-0.05697086,0.041720483,0.029458497,0.05580737,0.054456286,0.024546303,0.034471773,0.03882916,0
-0.05700161,0.0417591,0.029458122,0.055839032,0.05445558,0.024564086,0.03448602,0.038845334,0
-0.05699656,0.041751396,0.029457796,0.055832207,0.054455955,0.024561215,0.03448395,0.038842358,0
-0.056964725,0.041711345,0.029458521,0.05579817,0.054457936,0.024542393,0.03446939,0.038825,0
-0.05698246,0.04173372,0.02945813,0.055817187,0.05445659,0.024553025,0.034477457,0.038834568,0
-0.05698331,0.04173444,0.029458484,0.055815868,0.054458868,0.02455275,0.034478247,0.038834337,0
-0.056968473,0.041708827,0.029457692,0.055791464,0.05446042,0.024544058,0.034471802,0.03882252,0
-0.056994434,0.04174857,0.029457334,0.055830166,0.054455344,0.02456053,0.034483146,0.03884166,0
-0.056993596,0.041745894,0.029457469,0.055827074,0.054456424,0.024559515,0.034482818,0.038840003,0
-0.0569624,0.04170781,0.02945779,0.055796586,0.054456357,0.024541862,0.034468275,0.038824394,0
-0.056989264,0.04174446,0.029459162,0.05582546,0.05445797,0.024556112,0.034480426,0.038838215,0
-0.057000536,0.04175611,0.029458497,0.055834524,0.05445764,0.024562737,0.034485687,0.03884324,0
-0.057002556,0.041760046,0.029458323,0.055839483,0.05445609,0.024564302,0.034486424,0.03884566,0
-0.05696115,0.04170762,0.029458063,0.05579723,0.05445583,0.024541184,0.034467407,0.038824413,0
-0.057002816,0.041758835,0.029458858,0.055836108,0.054458473,0.024563637,0.034486674,0.03884399,0
-0.056989208,0.04174236,0.029458461,0.0558237,0.05445721,0.024556516,0.034480527,0.038837764,0
-0.05696027,0.041705567,0.029457884,0.05579537,0.054455753,0.02454078,0.03446706,0.03882357,0
-0.056997295,0.04175299,0.029457739,0.055833768,0.054455545,0.024561863,0.03448429,0.03884331,0
-0.05696977,0.04171529,0.029456982,0.05580214,0.054455817,0.024546599,0.03447203,0.03882773,0
-0.05698888,0.041740935,0.029457128,0.05582425,0.05445491,0.024557555,0.03448054,0.038838625,0
-0.056996115,0.04175022,0.029457489,0.055831175,0.054455835,0.024561146,0.034483846,0.03884198,0
-0.05964948,0.042547833,0.027780404,0.05598423,0.05264011,0.024591938,0.03473616,0.03727359,0
-0.05964515,0.0425472,0.027781582,0.055983756,0.052640717,0.024591824,0.034735996,0.037275475,0
-0.059638377,0.042548213,0.027796429,0.05597159,0.05266624,0.024585396,0.034737077,0.03727532,0
-0.059643265,0.04254752,0.027788851,0.055978164,0.052653562,0.024587724,0.03473574,0.03727418,0
-0.059651375,0.042548597,0.027783688,0.05598099,0.052646697,0.024590991,0.034737147,0.037272383,0
-0.05964703,0.04254712,0.027780067,0.05598505,0.052638404,0.024591982,0.0347355,0.037274666,0
-0.059642624,0.042546753,0.027781071,0.055984527,0.052639097,0.024591861,0.034735493,0.037276533,0
-0.059643343,0.042546924,0.027780654,0.05598481,0.052638352,0.024592323,0.034735717,0.037276465,0
-0.059643645,0.04254808,0.027785663,0.05598027,0.05264808,0.024590291,0.034736738,0.037275597,0
-0.059643973,0.042546812,0.027780458,0.055985082,0.052638076,0.024592202,0.03473545,0.037276193,0
-0.059635144,0.042547606,0.027795177,0.05597318,0.0526617,0.024588127,0.034737412,0.037278168,0
-0.059639703,0.04254827,0.02779466,0.05597296,0.052663784,0.024585636,0.03473682,0.0372749,0
-0.059642244,0.04254721,0.027782548,0.05598305,0.05264155,0.024592089,0.034736346,0.037276927,0
-0.05964247,0.04254693,0.027781844,0.05598376,0.05264016,0.024592206,0.034736022,0.037276756,0
-0.05964691,0.042547733,0.027784243,0.055981264,0.052646007,0.024590742,0.034736402,0.037274033,0
-0.059648957,0.042547494,0.027779495,0.055985287,0.052638054,0.024592228,0.034735754,0.037274096,0
-0.05964735,0.042548124,0.027784681,0.055980735,0.052647654,0.024589915,0.03473644,0.037273623,0
-0.059648283,0.042547364,0.02778001,0.055984885,0.052638203,0.024593065,0.0347361,0.037274677,0
-0.0596416,0.042547982,0.027791461,0.055975668,0.05265763,0.02458787,0.034736793,0.037275147,0
-0.0596494,0.042547308,0.02777889,0.055985846,0.052636918,0.024592666,0.03473565,0.03727402,0
-0.059653036,0.042548317,0.027780145,0.055983942,0.052640956,0.024591794,0.034736503,0.037272066,0
-0.059649676,0.042547427,0.027779195,0.055985425,0.052637614,0.024592457,0.03473582,0.037273686,0
-0.059648477,0.04254735,0.027779013,0.05598584,0.052636866,0.024592739,0.034735754,0.03727448,0
-0.05964362,0.04254748,0.027782878,0.05598251,0.052642316,0.024592305,0.034736764,0.037276402,0
-0.059642754,0.04254705,0.02778238,0.055983398,0.05264136,0.02459171,0.03473591,0.037276413,0
-0.0596455,0.042547185,0.027780822,0.05598445,0.05263929,0.02459217,0.034735877,0.03727546,0
-0.05964857,0.04254839,0.027783234,0.05598174,0.0526451,0.02459115,0.034736864,0.037273854,0
-0.05964621,0.0425472,0.027780255,0.05598499,0.052638616,0.024592046,0.03473568,0.037275214,0
-0.059653703,0.042548887,0.027783802,0.055980723,0.052648615,0.02458889,0.03473644,0.037270382,0
-0.05964496,0.04254759,0.027782017,0.05598312,0.052641306,0.02459238,0.034736637,0.03727594,0
-0.05963889,0.042547785,0.027793251,0.05597445,0.052660525,0.024586454,0.034736432,0.037275665,0
-0.05964959,0.042547263,0.02777856,0.055986065,0.05263642,0.024592629,0.03473562,0.037273802,0
-0.05440634,0.041768808,0.029153667,0.057221215,0.05299701,0.023935882,0.034130238,0.040043533,0
-0.05440344,0.0417672,0.029159142,0.057215437,0.053005327,0.02393518,0.03413078,0.04004307,0
-0.054410186,0.041767992,0.029150737,0.057221718,0.052992553,0.023936704,0.034129664,0.040041193,0
-0.054411132,0.041767273,0.029149836,0.057221618,0.052990936,0.023936791,0.03412914,0.040040042,0
-0.05440954,0.041767105,0.029149778,0.057222296,0.05299063,0.02393619,0.034128763,0.040040705,0
-0.05440837,0.041768163,0.029151501,0.057221636,0.052993897,0.02393615,0.03412969,0.04004203,0
-0.054397505,0.041754995,0.029158415,0.05720386,0.053005133,0.023931487,0.034127295,0.040036302,0
-0.054392986,0.04175826,0.029158022,0.05721044,0.053004775,0.02393036,0.03412754,0.040042397,0
-0.054395117,0.04175142,0.029157983,0.057201225,0.05300436,0.02393032,0.034126133,0.040034812,0
-0.054411285,0.041770726,0.029156579,0.057217073,0.053002227,0.023938071,0.03413307,0.040041476,0
-0.054407064,0.041768484,0.029153299,0.05722066,0.052996725,0.02393609,0.034130152,0.04004291,0
-0.054388657,0.04174559,0.029157748,0.057192504,0.05300824,0.023927696,0.034127403,0.04003407,0
-0.054408904,0.04176731,0.029151766,0.057220805,0.052993853,0.023936309,0.034129284,0.040041197,0
-0.054389205,0.041743223,0.029157318,0.05719357,0.05300482,0.023927134,0.034124084,0.040031556,0
-0.05439774,0.04175553,0.029158236,0.057204664,0.05300474,0.023931673,0.03412741,0.04003669,0
-0.05439996,0.041759025,0.029158564,0.05720717,0.053005222,0.023933025,0.034128826,0.04003834,0
-0.05440891,0.041767687,0.02915146,0.05722119,0.052993614,0.02393634,0.034129452,0.040041357,0
