Dim0,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,label
-0.0043912004,0.07248384,-0.007929829,0.13371901,0.057465933,-0.0085138185,0.05427516,0.06830835,0
-0.0055195917,0.0702993,-0.0052363025,0.12829073,0.05549066,-0.006238391,0.052711163,0.0657695,0
-0.0036931674,-0.08532126,0.1008784,-0.117492735,-0.07188651,0.038390964,-0.07168447,-0.050157353,0
-0.005883331,-0.076807044,0.09549917,-0.1055947,-0.06553122,0.036773495,-0.06488693,-0.044445373,0
-0.00345875,-0.08610541,0.101282105,-0.11857433,-0.07236783,0.03846883,-0.072219655,-0.05069847,0
-0.022767263,0.01881658,0.03403489,0.031654317,0.013897099,0.017722217,0.017829519,0.015479408,0
0.00012389608,0.081341825,-0.01884613,0.15552768,0.065480515,-0.017716888,0.060560178,0.07846535,0
-0.0057502347,-0.077339746,0.09583664,-0.10634301,-0.065975,0.03689528,-0.06532139,-0.044787876,0
-0.006926399,0.06774434,-0.0020813025,0.12218537,0.05319001,-0.003518385,0.051003166,0.06291583,0
-0.007207907,-0.07160769,0.0922086,-0.098253936,-0.06121298,0.03559677,-0.060631424,-0.041087486,0
0.002856896,0.09018742,-0.029712081,0.17723298,0.07345043,-0.026848247,0.06683203,0.088554695,0
-0.009285967,-0.062053043,0.08608683,-0.08490368,-0.053223908,0.033523176,-0.05220664,-0.035003413,0
-0.0027396039,0.075659126,-0.011850645,0.14150788,0.06035131,-0.011820493,0.05651679,0.07193027,0
-0.014780399,0.04817472,0.013592984,0.081673235,0.03517191,0.007920623,0.036799222,0.042523816,0
-0.002228731,0.076652855,-0.013072112,0.14399096,0.061243933,-0.012851322,0.05723304,0.07309355,0
-0.005589415,-0.07799062,0.09624969,-0.107255325,-0.06651552,0.037043933,-0.06585127,-0.045205534,0
-0.012483352,-0.04472945,0.07482474,-0.060926482,-0.03880026,0.030161778,-0.03548322,-0.024001408,0
-0.011650821,-0.049259417,0.07775955,-0.067212224,-0.04258986,0.031041605,-0.039867666,-0.026876202,0
0.0029945218,0.09063511,-0.030259617,0.17833549,0.07385175,-0.027308147,0.0671516,0.089067996,0
-0.0032013978,-0.08699925,0.101741485,-0.1197974,-0.07291637,0.038559686,-0.07282035,-0.051305998,0
-0.0016679451,0.077734806,-0.014405325,0.1466418,0.062226422,-0.013974584,0.057997454,0.074325465,0
-0.005871511,0.06963249,-0.0044096415,0.12668316,0.054877486,-0.0055403085,0.05224926,0.06502697,0
-0.003295313,0.074594386,-0.010533629,0.13892645,0.059377793,-0.010711668,0.055774458,0.070736244,0
-0.001624909,0.07781367,-0.014501336,0.14686196,0.0622901,-0.014057718,0.058061097,0.07443407,0
0.0035130521,0.09232286,-0.03232538,0.18249716,0.07536165,-0.029042616,0.06835576,0.09100553,0
-0.0076848143,-0.06967414,0.09098736,-0.095538214,-0.059604328,0.035157315,-0.05905413,-0.039850295,0
0.007955916,-0.022247706,0.06421662,-0.051130485,-0.041416932,0.021480769,-0.035129257,-0.022997003,0
0.0029364303,0.007504578,0.04366724,-0.0028343971,-0.012328724,0.015725212,-0.005778233,-0.0021388717,0
0.010384287,0.06937401,-0.0059824223,0.11102684,0.04978072,-0.016214019,0.043497294,0.053407658,0
0.021581555,0.10187911,-0.045594398,0.18147503,0.08014789,-0.043825593,0.066111185,0.087397605,0
0.008826803,-0.027241575,0.06742201,-0.058292944,-0.045320373,0.022102578,-0.03951865,-0.026352577,0
0.022700662,0.10504851,-0.049526438,0.18918891,0.083159655,-0.04667156,0.06793355,0.09096237,0
0.020756429,0.09930043,-0.042714294,0.17559633,0.077761576,-0.04177758,0.064614244,0.08477197,0
0.0038932818,0.0020606157,0.048865084,-0.015942438,-0.019656163,0.0175452,-0.012874389,-0.007817304,0
0.006964442,-0.016380278,0.060560677,-0.042770095,-0.036457703,0.020628199,-0.02998333,-0.01921189,0
0.024827383,0.11085153,-0.057183817,0.20418674,0.08901209,-0.052425265,0.07112419,0.09767085,0
0.007914159,-0.021978429,0.06404808,-0.05076817,-0.04120596,0.021445684,-0.034904018,-0.0228413,0
0.007688037,-0.020696413,0.063224144,-0.048912484,-0.040204506,0.021287391,-0.033770025,-0.021966694,0
0.021529106,0.10140415,-0.04515718,0.18046924,0.079680204,-0.043548588,0.06588147,0.08698316,0
0.020187654,0.09780739,-0.041040897,0.17223556,0.07653451,-0.040416256,0.063706905,0.08318342,0
0.0035574434,0.004236482,0.04680409,-0.010828103,-0.016752679,0.016805151,-0.010087403,-0.005638516,0
0.0044003404,0.03645027,0.020637585,0.044688758,0.017286716,0.0040121125,0.017433316,0.021462204,0
0.022648523,0.105433166,-0.04975413,0.1898593,0.08355279,-0.046763744,0.06807893,0.091187,0
0.022531934,0.104799144,-0.04911044,0.18847775,0.08293437,-0.04634372,0.06776039,0.09059839,0
0.02771854,0.11686175,-0.06665842,0.2222945,0.09583692,-0.06018805,0.074578,0.10540163,0
0.022991626,0.10596259,-0.050625615,0.19137387,0.08402794,-0.047455914,0.06843499,0.091966905,0
0.0016866045,0.018913615,0.033468213,0.01434819,0.001425238,0.011714636,0.0046986328,0.0057349945,0
0.0040986896,0.0008537756,0.0499959,-0.018763317,-0.021271138,0.017951023,-0.014423283,-0.009010408,0
0.007226116,-0.017908368,0.061478082,-0.044940613,-0.03783243,0.020878542,-0.03133043,-0.020168582,0
0.0047214013,-0.0027214943,0.052431956,-0.02441352,-0.024776774,0.01859888,-0.017986344,-0.011396729,0
0.012562012,0.07645224,-0.014960313,0.12569535,0.056738973,-0.021748535,0.048933662,0.060731716,0
0.026751122,0.114862196,-0.063509785,0.21621977,0.093573615,-0.05757724,0.073406175,0.10279665,0
0.0021393336,0.024215389,0.029108198,0.022435442,0.005244293,0.009218292,0.008008126,0.009840499,0
0.0016858628,0.020153934,0.03242231,0.016328065,0.002267071,0.011226706,0.0054700593,0.0068304064,0
0.002144809,0.012855735,0.03870225,0.005591251,-0.0051454217,0.013899727,0.0006136809,0.0016738365,0
0.023090713,0.10611313,-0.050876744,0.191793,0.08416409,-0.04764575,0.06852984,0.09218296,0
0.0078036464,-0.021631649,0.06383302,-0.05009001,-0.040940765,0.021420062,-0.034563296,-0.022480031,0
0.018420568,0.093371846,-0.035952892,0.16233398,0.07274881,-0.036374237,0.06097883,0.0785421,0
0.0011611115,0.020514766,0.026161011,0.02144673,0.01788179,0.015690167,0.020048518,0.012675157,0
0.0070642615,-0.062433206,0.07533256,-0.098422386,-0.044424083,0.031586755,-0.041745402,-0.038314015,0
0.007084386,-0.062690556,0.075492576,-0.09874478,-0.044662934,0.031642515,-0.041968454,-0.038452726,0
0.0012051982,0.020767085,0.026032614,0.021847907,0.018077636,0.015605464,0.020202436,0.012873525,0
0.0010642955,0.019987604,0.026415868,0.020636033,0.017472275,0.015867986,0.019738518,0.012278728,0
0.002541445,0.027748872,0.022646895,0.03340904,0.023631405,0.013330077,0.024575803,0.018592764,0
0.0029579874,0.030128004,0.021430673,0.03768085,0.025737017,0.012592535,0.026273882,0.020671943,0
0.0034872175,0.03324399,0.01983476,0.043308347,0.028535968,0.011643015,0.028529987,0.023382254,0
0.0039389357,-0.038843084,0.060358986,-0.0672673,-0.023780506,0.027467879,-0.020197446,-0.024843654,0
0.0035596977,-0.036382984,0.05881564,-0.063896924,-0.02156485,0.027044283,-0.01789363,-0.023337398,0
0.0017006724,0.02369974,0.024654046,0.026489919,0.020367455,0.014669105,0.021961745,0.015107703,0
-0.0014734092,0.0008434138,0.037469767,-0.013289414,0.0041396464,0.021355918,0.0082212305,-0.001963635,0
0.0010819783,0.020124659,0.026349878,0.020887518,0.017594887,0.015817594,0.019825898,0.012406773,0
0.0011829432,0.020635743,0.026102029,0.021634802,0.017976075,0.015649348,0.020120444,0.012767456,0
0.002022688,0.02539384,0.023827072,0.02936116,0.021717623,0.014132174,0.023054663,0.016532129,0
0.010625368,-0.090493545,0.0949916,-0.13802044,-0.07026109,0.03779285,-0.067601256,-0.056344815,0
0.0007658835,0.018310156,0.027244788,0.018025229,0.016177287,0.01643009,0.018734172,0.010995592,0
0.008549893,-0.072841875,0.082345665,-0.11250931,-0.053515073,0.033608515,-0.051369466,-0.04483367,0
-0.00036543413,0.012540069,0.030068379,0.0090590855,0.0116861565,0.018337578,0.015323967,0.006559918,0
0.010059675,-0.08476856,0.090798326,-0.12979218,-0.06469766,0.036169134,-0.06253667,-0.05268721,0
0.0009760649,0.019485181,0.026663618,0.01984408,0.017079156,0.016037634,0.019436318,0.011888294,0
-0.0015324134,0.0021810227,0.03652731,-0.010219211,0.004968212,0.021114005,0.009129883,-0.00066021906,0
0.004214717,-0.041225992,0.061853535,-0.07035393,-0.025829224,0.027887939,-0.022321828,-0.026118197,0
0.009155609,-0.07755384,0.08567642,-0.11934721,-0.057918683,0.034612175,-0.05578703,-0.047930423,0
0.002667373,0.02851144,0.022262895,0.034774628,0.024286196,0.0130881565,0.025112627,0.019271731,0
0.001833899,0.024541799,0.024255142,0.027897544,0.021023976,0.0144216735,0.022504363,0.015787408,0
0.0042535197,0.036838345,0.018001858,0.050233267,0.031647865,0.010448239,0.031083811,0.026663031,0
0.011299032,-0.10266323,0.10469415,-0.15575604,-0.07894592,0.041021883,-0.07807811,-0.064420015,0
0.002861675,-0.031522647,0.055760004,-0.057294123,-0.017357187,0.026249923,-0.013448772,-0.020487614,0
0.0011775143,0.020604536,0.026117116,0.021587163,0.017952163,0.015659738,0.020101689,0.012744081,0
0.008014795,-0.06883231,0.07952587,-0.10665159,-0.049732383,0.03275328,-0.047582533,-0.04215174,0
-0.0014789823,0.0006600713,0.03760236,-0.013684701,0.0040340447,0.021387666,0.008098345,-0.0021218688,0
0.0076514753,-0.02494106,0.059698757,-0.067970686,-0.038106896,0.024179474,-0.021739043,-0.019899594,0
0.016859023,0.06726765,-0.011112973,0.100069955,0.05072672,-0.010338925,0.052598804,0.055191413,0
0.021384675,0.07789532,-0.02502528,0.12381163,0.06072161,-0.01993436,0.06034966,0.067001194,0
0.005813084,-0.011337782,0.050973047,-0.0500238,-0.026905363,0.022226723,-0.009344376,-0.012051101,0
0.0035871384,0.01943346,0.025538303,0.0063848346,0.0042637386,0.013991514,0.015823212,0.008334864,0
0.01790863,0.06998232,-0.014740585,0.10593931,0.05336994,-0.012576099,0.054731146,0.058177236,0
0.022010146,0.07922691,-0.026713999,0.12699701,0.061899107,-0.021347405,0.061197393,0.068537146,0
0.018213047,0.07083766,-0.015898654,0.10782936,0.054207362,-0.013301354,0.05540235,0.059138898,0
0.0090825185,-0.03655862,0.067290366,-0.083777726,-0.04837134,0.026068507,-0.032267116,-0.02687663,0
0.011580301,0.054875225,0.0028708922,0.073038176,0.038478814,0.0002366138,0.042384986,0.041350886,0
0.015352615,0.06348637,-0.006093778,0.091909945,0.047038708,-0.0072039003,0.049606975,0.05103315,0
0.007780939,-0.025978968,0.060372554,-0.06930304,-0.038952038,0.024330193,-0.02268321,-0.02048226,0
0.014682384,0.061929967,-0.0041267783,0.08848627,0.045489766,-0.0058304775,0.048296366,0.0492774,0
0.017149225,0.0679904,-0.01207425,0.10161932,0.051429823,-0.010926854,0.053165328,0.055978224,0
0.008365769,-0.030360507,0.063201405,-0.075101264,-0.04259236,0.024976611,-0.026660774,-0.023034193,0
0.0024988377,0.011507062,0.0318132,-0.008375912,-0.0016443443,0.01703662,0.010786778,0.0033169545,0
0.0034286075,0.01848438,0.026222844,0.0050187395,0.0036391902,0.014290872,0.015217141,0.0077450075,0
0.008716673,-0.033881955,0.06553686,-0.07991433,-0.045851026,0.025611602,-0.029776234,-0.025119815,0
0.021456946,0.07803921,-0.025208026,0.12414978,0.060848694,-0.02008219,0.06043963,0.06716232,0
0.02021299,0.075505674,-0.021988755,0.11815758,0.058608018,-0.017436814,0.058840845,0.06428487,0
0.0073942747,-0.02287046,0.058357432,-0.06531002,-0.03641943,0.02387813,-0.019860145,-0.018737078,0
0.004103632,0.00037511316,0.0433888,-0.033962045,-0.017007701,0.020550273,0.0009849755,-0.0050486387,0
0.009169891,0.047242068,0.008342114,0.056359142,0.030154577,0.003956328,0.035670854,0.033394247,0
0.016357936,0.06600065,-0.0094206445,0.09734329,0.04949435,-0.009299895,0.051605426,0.05380443,0
0.008890939,-0.034944072,0.06623383,-0.0814947,-0.046869148,0.025782473,-0.030825995,-0.025870869,0
0.009306389,0.047906023,0.007904978,0.0578852,0.030892363,0.0036573452,0.03626699,0.034052026,0
0.0035421401,0.019288892,0.025655642,0.0062508755,0.0041845096,0.014020391,0.015723156,0.008278685,0
0.008845769,-0.0344593,0.06591039,-0.08084287,-0.046423744,0.025694689,-0.030394623,-0.025586182,0
0.018854484,0.0723169,-0.01783865,0.11093347,0.055634722,-0.01446565,0.056552414,0.060703762,0
0.0025853028,0.009429485,0.033921834,-0.013397635,-0.0045330585,0.017912302,0.009033447,0.0021192569,0
0.016322717,0.06574484,-0.009052383,0.09670945,0.049234383,-0.009044625,0.05139306,0.053471066,0
0.020947102,0.077015184,-0.02391241,0.12174138,0.059943628,-0.019022692,0.059792865,0.06600756,0
-0.0023908839,0.004816507,0.027426247,-0.037244488,-0.0004674722,0.02206044,0.016052943,-0.0054186103,0
-0.00022068805,0.015607093,0.018680444,-0.010845274,0.006826293,0.017779244,0.023111956,0.0043104794,0
0.0093394825,-0.07398447,0.08153078,-0.14158247,-0.06571151,0.034154326,-0.04904603,-0.05056898,0
0.0068220333,-0.054574545,0.066895984,-0.11712699,-0.048734922,0.030925993,-0.029409824,-0.040099125,0
0.0032024404,-0.030553298,0.050672006,-0.08744964,-0.029724441,0.027686942,-0.0065068146,-0.027284961,0
-0.0020724696,0.010276647,0.023070447,-0.024558999,0.0031663256,0.0201269,0.019616267,0.00019709491,0
0.001185392,0.021102581,0.014921088,0.0024948672,0.01125978,0.015503514,0.02675331,0.009050167,0
0.0032765556,0.02928634,0.010028108,0.016890872,0.018145308,0.011907488,0.03211091,0.016644292,0
0.0027853837,-0.027294034,0.048534986,-0.08344744,-0.027143847,0.027203528,-0.0035562469,-0.025585655,0
0.0020414281,0.024555363,0.012903507,0.008406669,0.014252263,0.01406766,0.02903016,0.012267099,0
0.008584548,-0.06748691,0.07634308,-0.13342075,-0.060131356,0.032892603,-0.042548113,-0.047026414,0
0.009222532,-0.072852395,0.08050928,-0.14013441,-0.064859614,0.033939816,-0.04789623,-0.049873404,0
0.002147382,0.024920898,0.012676644,0.009045071,0.014545637,0.0138992965,0.02927256,0.012600956,0
0.0027369978,0.027060578,0.011372107,0.012862563,0.016302684,0.012899549,0.030677969,0.014583514,0
0.002389808,-0.024804955,0.046935514,-0.080226,-0.025165878,0.026864195,-0.001251906,-0.024194887,0
0.0007400529,0.019490492,0.015877455,-0.0003255273,0.009813982,0.016179757,0.02571034,0.007557615,0
0.004684348,-0.04084074,0.05744477,-0.10033629,-0.03784936,0.029142534,-0.01601949,-0.03288616,0
-0.0020068216,0.010589899,0.022809764,-0.023728145,0.003376657,0.019973036,0.019824227,0.0004495342,0
0.0079443045,-0.06272032,0.07280286,-0.12749529,-0.055827104,0.03214605,-0.037564807,-0.044486243,0
-0.0014933076,0.012222929,0.021408258,-0.019575689,0.004470418,0.019175988,0.02086505,0.0017168688,0
0.0002650145,-0.011192481,0.038214236,-0.06265035,-0.014301676,0.025003536,0.0067652133,-0.016660284,0
0.00086890237,0.02000394,0.015578376,0.00068217755,0.0102758445,0.015967358,0.026052322,0.00804478,0
0.00035188894,0.017972525,0.016802192,-0.0045872238,0.008483939,0.016808307,0.024704484,0.0061529046,0
0.0030465603,0.028240742,0.01065934,0.01498014,0.017263982,0.012357149,0.031465214,0.015683563,0
-0.00021378824,0.015578275,0.018702123,-0.010945656,0.00680666,0.017789211,0.023085667,0.0042805597,0
0.0006532313,0.019093402,0.016104301,-0.0014932888,0.009456076,0.016341127,0.02543578,0.00716869,0
-0.0021701225,0.00026329324,0.031165432,-0.04754366,-0.0054286406,0.023407836,0.0127915265,-0.010094948,0
0.00075713283,0.019507287,0.015862672,-0.00031013403,0.009828426,0.01616947,0.025710927,0.007561732,0
0.0053416304,-0.045055985,0.060258206,-0.10548874,-0.04122376,0.029717568,-0.020009242,-0.035119332,0
0.0032587906,0.029263306,0.010047329,0.016859403,0.018116735,0.011924165,0.032112233,0.016631978,0
0.00836413,-0.06579384,0.07507094,-0.13135198,-0.05860262,0.032625243,-0.040773496,-0.046143044,0
-0.00036671676,0.015299639,0.018935619,-0.011595141,0.0066141263,0.017908476,0.022917591,0.004086679,0
0.008083052,0.04954955,0.00068167946,0.07534803,0.034026224,0.0011087371,0.036139783,0.04194985,0
0.0066594165,-0.009332355,0.04552715,-0.030279087,-0.012851609,0.018492918,-0.009254593,0.0002552868,0
0.010785985,0.060739,-0.013498189,0.0981475,0.04549966,-0.007823105,0.044986244,0.053436313,0
0.010941226,0.06119839,-0.014066018,0.09911737,0.04592872,-0.008216674,0.045329742,0.053929128,0
