Dim0,Dim1,Dim2,Dim3,label
-0.6759119,-0.6174364,0.23169953,-0.5306412,0
-0.6759136,-0.617458,0.2317009,-0.5306698,0
-0.6759118,-0.61743903,0.23169985,-0.5306449,0
-0.67591166,-0.61744404,0.2316996,-0.53064924,0
-0.67591053,-0.617441,0.2316999,-0.5306454,0
-0.6759105,-0.6174414,0.23169982,-0.53064525,0
-0.6759099,-0.61743575,0.23169997,-0.5306388,0
-0.6759088,-0.6174316,0.23170015,-0.5306334,0
-0.6759094,-0.61743253,0.23170048,-0.53063613,0
-0.6759137,-0.61745757,0.23170082,-0.5306693,0
-0.67590964,-0.6174594,0.2317008,-0.5306658,0
-0.67590916,-0.6174511,0.23170082,-0.53065604,0
-0.6759113,-0.6174626,0.23170106,-0.5306721,0
-0.67591345,-0.61745733,0.23170096,-0.5306693,0
-0.6759146,-0.61745703,0.23169948,-0.5306668,0
-0.6759151,-0.61746514,0.23169927,-0.53067595,0
-0.675914,-0.61746204,0.23169965,-0.5306719,0
-0.67580074,-0.6209564,0.23163904,-0.53410083,0
-0.67580026,-0.6209556,0.2316387,-0.5340983,0
-0.67579985,-0.6209544,0.23163885,-0.5340965,0
-0.67580056,-0.62095654,0.23163912,-0.5341008,0
-0.6758002,-0.6209562,0.23163919,-0.5341002,0
-0.6758016,-0.6209544,0.23163807,-0.53409654,0
-0.67579865,-0.6209545,0.2316396,-0.53409666,0
-0.6758014,-0.62095535,0.23163834,-0.53409857,0
-0.67580116,-0.62095577,0.23163864,-0.53409934,0
-0.67580074,-0.62095636,0.2316389,-0.5341005,0
-0.67579967,-0.6209538,0.23163863,-0.5340952,0
-0.6757999,-0.6209547,0.23163888,-0.5340971,0
-0.6757997,-0.6209556,0.23163947,-0.53409886,0
-0.6757994,-0.62095535,0.23163924,-0.5340987,0
-0.67579937,-0.6209557,0.23163944,-0.534099,0
-0.6758011,-0.6209539,0.23163788,-0.53409517,0
-0.6757993,-0.6209557,0.23163936,-0.53409874,0
-0.6757994,-0.6209501,0.23163787,-0.53408784,0
-0.6757998,-0.62095267,0.23163825,-0.53409255,0
-0.6757992,-0.620952,0.23163836,-0.53409123,0
-0.6757994,-0.62095284,0.23163857,-0.53409344,0
-0.6757989,-0.620952,0.23163858,-0.53409106,0
-0.6757984,-0.6209511,0.23163858,-0.53408927,0
-0.6757986,-0.6209526,0.23163912,-0.53409284,0
-0.6757962,-0.6209519,0.23163982,-0.5340908,0
-0.6757989,-0.6209557,0.2316397,-0.534099,0
-0.67579675,-0.6209527,0.23163985,-0.5340926,0
-0.67579585,-0.62095314,0.23164058,-0.53409344,0
-0.6757986,-0.6209497,0.23163801,-0.5340866,0
-0.6758003,-0.62095577,0.23163903,-0.5340991,0
-0.6758006,-0.6209555,0.23163888,-0.5340991,0
-0.675801,-0.6209523,0.23163782,-0.53409255,0
-0.6767257,-0.62522227,0.23242514,-0.53836894,0
-0.67672557,-0.6252132,0.23242247,-0.53835726,0
-0.67672545,-0.6252115,0.23242223,-0.5383563,0
-0.6767251,-0.62521094,0.2324223,-0.53835636,0
-0.67672455,-0.6252082,0.23242165,-0.53835183,0
-0.676724,-0.6252046,0.23242114,-0.53834707,0
-0.67672616,-0.62522024,0.23242442,-0.53836757,0
-0.6767261,-0.62522066,0.2324246,-0.53836787,0
-0.676726,-0.62522054,0.23242454,-0.538368,0
-0.6767235,-0.62520057,0.23242018,-0.5383443,0
-0.6767197,-0.6252172,0.23242559,-0.5383545,0
-0.6767254,-0.62522066,0.23242486,-0.53836465,0
-0.67672426,-0.62521803,0.2324242,-0.5383618,0
-0.6767224,-0.6252102,0.23242286,-0.5383518,0
-0.6767215,-0.6252039,0.23242141,-0.5383479,0
-0.67672217,-0.62521815,0.23242512,-0.5383593,0
-0.67672,-0.6252059,0.23242277,-0.5383431,0
-0.6767212,-0.6252168,0.23242497,-0.5383612,0
-0.6767207,-0.62522054,0.23242617,-0.5383593,0
-0.6767247,-0.6252125,0.2324228,-0.5383533,0
-0.6767257,-0.6252211,0.23242489,-0.5383676,0
-0.6767248,-0.62520903,0.23242192,-0.5383517,0
-0.6767245,-0.6252082,0.23242179,-0.53835094,0
-0.6767228,-0.6251969,0.23241936,-0.53833705,0
-0.6767235,-0.6251995,0.23242,-0.53834105,0
-0.6767235,-0.62519974,0.23241983,-0.5383411,0
-0.6767242,-0.62520444,0.23242068,-0.53834647,0
-0.6767226,-0.6252162,0.23242465,-0.53835785,0
-0.6767224,-0.62521553,0.23242478,-0.53835744,0
-0.6767241,-0.6252257,0.23242679,-0.53836983,0
-0.6767247,-0.6252249,0.23242618,-0.5383691,0
-0.6767252,-0.6252242,0.23242596,-0.5383694,0
-0.6771297,-0.62251604,0.23144047,-0.53722817,0
-0.67713106,-0.6225169,0.23143971,-0.5372293,0
-0.67712885,-0.6225157,0.23144054,-0.53722656,0
-0.6771311,-0.62251675,0.23143981,-0.53722924,0
-0.67713153,-0.6225169,0.2314395,-0.5372295,0
-0.6771311,-0.6225166,0.23143974,-0.53722936,0
-0.67713106,-0.6225169,0.23143974,-0.53722924,0
-0.67712945,-0.6225159,0.23144023,-0.5372269,0
-0.6771281,-0.62251496,0.23144063,-0.5372253,0
-0.6771291,-0.62251604,0.23144042,-0.537227,0
-0.67712736,-0.6225144,0.2314408,-0.53722405,0
-0.6771302,-0.6225165,0.23144013,-0.5372285,0
-0.67712736,-0.62251467,0.23144072,-0.5372243,0
-0.6771285,-0.6225153,0.23144045,-0.5372258,0
-0.6771275,-0.6225146,0.23144065,-0.5372243,0
-0.67712754,-0.6225147,0.23144059,-0.5372244,0
-0.67712665,-0.62251395,0.23144113,-0.53722334,0
-0.6771268,-0.62251437,0.23144117,-0.537224,0
-0.6771259,-0.62251383,0.23144135,-0.5372225,0
-0.6771302,-0.6225165,0.23144028,-0.53722876,0
-0.677129,-0.6225154,0.23144013,-0.537226,0
-0.6771313,-0.6225168,0.23143968,-0.5372297,0
-0.67712903,-0.6225155,0.23144002,-0.5372264,0
-0.6771294,-0.62251604,0.23144032,-0.53722745,0
-0.67713135,-0.62251705,0.23143977,-0.53722984,0
-0.6771275,-0.62251425,0.23144072,-0.5372239,0
-0.6771286,-0.62251526,0.23144037,-0.5372256,0
-0.6771304,-0.6225165,0.23144011,-0.53722876,0
-0.67713,-0.6225161,0.23143996,-0.53722763,0
-0.67712915,-0.6225157,0.23144044,-0.5372268,0
-0.67713,-0.62251604,0.23144014,-0.5372279,0
-0.6771301,-0.6225161,0.23143971,-0.5372277,0
-0.6758119,-0.6220667,0.23254333,-0.5374764,0
-0.6758147,-0.6220674,0.23254207,-0.53747815,0
-0.6758113,-0.62206644,0.23254386,-0.53747576,0
-0.67581326,-0.62206733,0.23254319,-0.53747827,0
-0.6758133,-0.62206775,0.23254316,-0.5374784,0
-0.6758131,-0.62206763,0.23254304,-0.53747815,0
-0.6758145,-0.6220675,0.23254223,-0.5374783,0
-0.67581517,-0.622068,0.23254205,-0.53747886,0
-0.675816,-0.62206817,0.23254146,-0.5374792,0
-0.67581636,-0.6220681,0.23254144,-0.5374792,0
-0.675816,-0.62206805,0.23254152,-0.5374791,0
-0.6758158,-0.6220677,0.23254159,-0.53747874,0
-0.67581517,-0.6220674,0.23254177,-0.53747845,0
-0.6758148,-0.62206787,0.23254217,-0.53747874,0
-0.675815,-0.6220678,0.23254198,-0.53747874,0
-0.6758149,-0.62206805,0.23254195,-0.5374789,0
-0.6758169,-0.6220681,0.23254085,-0.5374794,0
-0.67581457,-0.62206775,0.23254235,-0.5374789,0
-0.67581415,-0.62206715,0.23254223,-0.5374772,0
-0.6758146,-0.62206733,0.232542,-0.5374777,0
-0.6758139,-0.6220671,0.23254247,-0.5374776,0
-0.67581373,-0.6220672,0.2325425,-0.5374775,0
-0.6758129,-0.6220674,0.23254342,-0.53747797,0
-0.6758133,-0.622067,0.23254268,-0.53747684,0
-0.675811,-0.6220665,0.23254399,-0.5374759,0
-0.67581207,-0.6220667,0.23254359,-0.5374768,0
-0.6758121,-0.62206733,0.23254347,-0.53747755,0
-0.6758129,-0.62206763,0.23254319,-0.53747827,0
-0.67581475,-0.6220675,0.232542,-0.5374781,0
-0.67581415,-0.6220676,0.23254272,-0.53747857,0
-0.6758156,-0.6220678,0.23254171,-0.53747886,0
-0.6758152,-0.62206775,0.23254187,-0.537479,0
-0.6770695,-0.6166321,0.23221502,-0.53322464,0
-0.67706925,-0.61663234,0.23221491,-0.53322446,0
-0.677073,-0.6166211,0.23221573,-0.5332188,0
-0.6770761,-0.6166115,0.23221643,-0.5332137,0
-0.6770693,-0.6166304,0.2322155,-0.5332235,0
-0.6770723,-0.6166234,0.23221573,-0.5332201,0
-0.67706805,-0.61663467,0.23221463,-0.5332255,0
-0.67706525,-0.61663944,0.2322151,-0.53322756,0
-0.677074,-0.61661553,0.2322162,-0.533215,0
-0.67704403,-0.6166636,0.23222068,-0.53323567,0
-0.6770423,-0.6166679,0.23222063,-0.53323776,0
-0.67704177,-0.6166689,0.23222065,-0.53323835,0
-0.6770466,-0.61665356,0.2322219,-0.5332301,0
-0.6770702,-0.61662406,0.23221621,-0.53321904,0
-0.6770693,-0.6166259,0.23221625,-0.5332201,0
-0.6770653,-0.61663884,0.23221526,-0.53322715,0
-0.67709184,-0.61657,0.23221847,-0.5331924,0
-0.67707527,-0.6166125,0.23221658,-0.5332142,0
-0.6770895,-0.61657596,0.23221835,-0.53319544,0
-0.67708254,-0.6165927,0.2322176,-0.5332034,0
-0.6770837,-0.6165873,0.23221815,-0.5332005,0
-0.6770877,-0.61657596,0.23221892,-0.5331946,0
-0.6770791,-0.616599,0.23221768,-0.53320616,0
-0.67707926,-0.6165989,0.23221765,-0.53320587,0
-0.67706835,-0.6166336,0.23221512,-0.5332248,0
-0.67707336,-0.61662436,0.23221453,-0.5332208,0
-0.6770691,-0.616635,0.23221414,-0.53322625,0
-0.6770676,-0.61663806,0.2322141,-0.53322756,0
-0.67706877,-0.61663544,0.23221427,-0.5332263,0
-0.67707,-0.6166314,0.23221457,-0.5332243,0
-0.67705387,-0.61664206,0.2322212,-0.53322554,0
-0.6770717,-0.61662614,0.23221509,-0.5332214,0
-0.6756971,-0.61751103,0.23178154,-0.5306776,0
-0.67569625,-0.6174864,0.23178028,-0.5306485,0
-0.67569613,-0.6175074,0.23178257,-0.5306751,0
-0.6756961,-0.61748886,0.23178065,-0.5306518,0
-0.67569584,-0.61749697,0.23178102,-0.53066045,0
-0.6756953,-0.61749464,0.23178104,-0.5306575,0
-0.67569524,-0.61749494,0.23178099,-0.5306575,0
-0.6756949,-0.61749005,0.23178089,-0.530652,0
-0.67569464,-0.61748505,0.23178068,-0.5306458,0
-0.6756954,-0.61749136,0.23178135,-0.5306548,0
-0.67569613,-0.6175071,0.2317825,-0.53067493,0
-0.6756927,-0.6175047,0.23178256,-0.53066707,0
-0.6756965,-0.61751074,0.23178232,-0.53067815,0
-0.6756929,-0.6175092,0.23178267,-0.53067225,0
-0.67569244,-0.61751467,0.23178343,-0.5306796,0
-0.67569244,-0.6175152,0.2317837,-0.5306803,0
-0.6756933,-0.61751014,0.23178354,-0.5306761,0
-0.6756936,-0.6175132,0.2317831,-0.5306785,0
-0.6756965,-0.6175086,0.23178211,-0.53067595,0
-0.6756962,-0.6175104,0.23178226,-0.5306783,0
-0.67569685,-0.6175112,0.2317815,-0.5306781,0
-0.6756973,-0.6175042,0.2317803,-0.5306685,0
-0.67569643,-0.6175068,0.23178223,-0.5306748,0
-0.6756894,-0.6175211,0.23179424,-0.5307089,0
-0.6756981,-0.61750776,0.2317806,-0.5306736,0
-0.6756969,-0.6175109,0.23178154,-0.5306778,0
-0.67569804,-0.6175093,0.23178068,-0.5306759,0
-0.67569745,-0.61751264,0.23178084,-0.53067815,0
-0.6756972,-0.617514,0.23178105,-0.53067994,0
-0.675697,-0.6175144,0.23178113,-0.5306803,0
-0.6756972,-0.61751276,0.23178113,-0.53067905,0
-0.675697,-0.61750793,0.23178105,-0.5306736,0
-0.6777996,-0.62225395,0.23089238,-0.5368014,0
-0.6777998,-0.62225413,0.23089239,-0.5368018,0
-0.6777952,-0.62224895,0.23089239,-0.5367941,0
-0.6777969,-0.622253,0.23089324,-0.5368006,0
-0.6777952,-0.6222494,0.23089255,-0.5367947,0
-0.67779434,-0.62225014,0.23089305,-0.53679603,0
-0.67779607,-0.6222504,0.23089276,-0.5367964,0
-0.6777955,-0.62225056,0.23089291,-0.53679657,0
-0.67779475,-0.62225,0.2308928,-0.5367956,0
-0.67779434,-0.62224984,0.23089293,-0.5367952,0
-0.6777945,-0.6222501,0.23089305,-0.536796,0
-0.67779696,-0.6222529,0.2308931,-0.53680027,0
-0.67779547,-0.6222492,0.23089246,-0.5367941,0
-0.677797,-0.6222529,0.23089321,-0.53680044,0
-0.67779666,-0.62225133,0.23089279,-0.53679746,0
-0.67779714,-0.62225133,0.2308927,-0.53679794,0
-0.6777968,-0.62225175,0.23089288,-0.53679836,0
-0.67779666,-0.6222516,0.2308929,-0.53679836,0
-0.6777961,-0.6222515,0.2308928,-0.5367979,0
-0.6777965,-0.62225205,0.230893,-0.53679883,0
-0.67779505,-0.6222501,0.230893,-0.5367958,0
-0.6777971,-0.622253,0.23089305,-0.5368007,0
-0.67779434,-0.62224954,0.23089287,-0.536795,0
-0.67779607,-0.6222509,0.23089276,-0.5367973,0
-0.677796,-0.6222511,0.23089285,-0.53679746,0
-0.67779595,-0.6222511,0.23089284,-0.53679734,0
-0.6777943,-0.62224966,0.23089293,-0.5367953,0
-0.6777942,-0.62225014,0.23089314,-0.536796,0
-0.6777948,-0.62225056,0.23089318,-0.536797,0
-0.677797,-0.62225276,0.23089315,-0.53680044,0
-0.67779183,-0.6222491,0.23089392,-0.5367956,0
-0.6777968,-0.6222526,0.23089309,-0.5368001,0
-0.6767861,-0.620611,0.2311145,-0.5336472,0
-0.676787,-0.6206135,0.23111492,-0.5336525,0
-0.6767868,-0.6206135,0.23111482,-0.53365237,0
-0.6767858,-0.62061125,0.23111485,-0.5336483,0
-0.6767874,-0.6206147,0.23111482,-0.53365433,0
-0.67678845,-0.6206157,0.23111464,-0.5336565,0
-0.67678857,-0.62061656,0.23111473,-0.5336581,0
-0.67678875,-0.6206167,0.2311148,-0.5336586,0
-0.6767883,-0.62061286,0.23111403,-0.5336517,0
-0.6767902,-0.6206186,0.23111461,-0.5336625,0
-0.67678845,-0.6206138,0.2311143,-0.5336536,0
-0.6767895,-0.62061656,0.23111437,-0.5336586,0
-0.6767887,-0.6206153,0.23111449,-0.5336561,0
-0.6767888,-0.6206154,0.23111449,-0.533656,0
-0.6767869,-0.62061197,0.23111437,-0.53364974,0
-0.6767873,-0.62061304,0.23111433,-0.5336518,0
-0.6767893,-0.6206171,0.23111469,-0.5336595,0
-0.6767902,-0.62061864,0.23111457,-0.53366244,0
-0.6767868,-0.6206102,0.23111418,-0.5336468,0
-0.67678887,-0.6206153,0.2311144,-0.53365606,0
-0.67679006,-0.6206185,0.23111466,-0.53366244,0
-0.6767878,-0.6206125,0.23111422,-0.5336509,0
-0.67678744,-0.6206114,0.2311143,-0.5336489,0
-0.6767882,-0.6206138,0.23111431,-0.5336536,0
-0.67678726,-0.62061244,0.23111434,-0.53365105,0
-0.6767879,-0.62061405,0.23111439,-0.5336536,0
-0.6767863,-0.6206106,0.23111436,-0.533647,0
-0.6767868,-0.6206116,0.23111446,-0.53364944,0
-0.6767894,-0.62061715,0.23111433,-0.5336594,0
-0.67679006,-0.6206189,0.23111446,-0.5336626,0
-0.6767906,-0.6206179,0.23111428,-0.53366107,0
-0.676791,-0.6206204,0.23111461,-0.53366554,0
-0.6747703,-0.6203222,0.2325379,-0.5343007,0
-0.67476994,-0.62032354,0.23253807,-0.5343014,0
-0.67477,-0.6203236,0.23253798,-0.53430164,0
-0.67477006,-0.6203233,0.23253791,-0.5343014,0
-0.67477036,-0.62032175,0.23253787,-0.53430045,0
-0.6747705,-0.62032074,0.23253794,-0.5342999,0
-0.6747707,-0.62032,0.23253798,-0.53429955,0
-0.67477095,-0.62032014,0.23253796,-0.5342997,0
-0.6747715,-0.62031597,0.23253787,-0.5342967,0
-0.67476994,-0.62032235,0.23253809,-0.5343006,0
-0.6747707,-0.6203193,0.23253806,-0.53429884,0
-0.67476976,-0.62032324,0.23253785,-0.5343014,0
-0.6747696,-0.6203236,0.23253784,-0.53430146,0
-0.67476964,-0.6203236,0.23253796,-0.5343014,0
-0.67476934,-0.62032455,0.23253794,-0.53430223,0
-0.67476994,-0.62032235,0.23253782,-0.53430057,0
-0.67477006,-0.620322,0.23253787,-0.5343005,0
-0.67477,-0.620322,0.23253791,-0.53430045,0
-0.6747703,-0.62031895,0.23253798,-0.5342982,0
-0.67477244,-0.6203067,0.23253849,-0.5342897,0
-0.6747711,-0.6203155,0.23253809,-0.53429615,0
-0.6747711,-0.62031436,0.2325382,-0.534295,0
-0.6747713,-0.6203124,0.23253837,-0.5342937,0
-0.67476517,-0.62032235,0.23254001,-0.5342981,0
-0.6747704,-0.6203185,0.23253807,-0.534298,0
-0.6747718,-0.62031573,0.23253798,-0.53429675,0
-0.67476994,-0.6203208,0.23253815,-0.5342995,0
-0.6747709,-0.62032115,0.23253784,-0.53430027,0
-0.67477006,-0.620323,0.23253794,-0.53430116,0
-0.67477,-0.6203216,0.23253797,-0.5343001,0
-0.6747706,-0.62031823,0.23253807,-0.53429776,0
-0.6747703,-0.6203197,0.23253794,-0.5342988,0
-0.6775462,-0.6228625,0.23166169,-0.5374383,0
-0.6775462,-0.62286216,0.23166187,-0.53743774,0
-0.67754596,-0.6228615,0.23166221,-0.53743696,0
-0.6775483,-0.6228504,0.23166381,-0.53743035,0
-0.6775468,-0.6228536,0.23166338,-0.53743184,0
-0.67754775,-0.6228513,0.23166351,-0.5374305,0
-0.6775468,-0.6228549,0.2316627,-0.5374328,0
-0.67754644,-0.6228548,0.23166259,-0.53743243,0
-0.6775465,-0.6228549,0.23166262,-0.5374326,0
-0.6775468,-0.62285185,0.23166288,-0.5374304,0
-0.6775468,-0.6228502,0.23166326,-0.5374295,0
-0.6775466,-0.6228569,0.2316628,-0.5374341,0
-0.6775466,-0.6228599,0.23166254,-0.537436,0
-0.67754704,-0.62285566,0.231663,-0.5374335,0
-0.6775463,-0.62285984,0.23166251,-0.53743607,0
-0.6775477,-0.6228511,0.23166347,-0.53743047,0
-0.67754686,-0.6228551,0.2316627,-0.537433,0
-0.6775463,-0.62284875,0.2316634,-0.5374279,0
-0.67754626,-0.62285304,0.2316627,-0.537431,0
-0.6775464,-0.622853,0.23166262,-0.53743106,0
-0.67754686,-0.622855,0.23166272,-0.5374328,0
-0.67754626,-0.622855,0.23166262,-0.5374326,0
-0.67754674,-0.6228502,0.23166314,-0.5374292,0
-0.67754656,-0.62284917,0.23166336,-0.5374287,0
-0.67754644,-0.6228568,0.23166268,-0.5374342,0
-0.6775466,-0.6228597,0.23166259,-0.537436,0
-0.67754763,-0.62285155,0.23166375,-0.53743064,0
-0.67754066,-0.6228514,0.23166469,-0.5374242,0
-0.6775405,-0.6228713,0.23166002,-0.5374404,0
-0.6775397,-0.62287533,0.23166819,-0.537441,0
-0.6775435,-0.6228612,0.23166233,-0.53743434,0
-0.67753917,-0.62286645,0.23166119,-0.5374352,0
-0.6764082,-0.6244156,0.23250015,-0.53798515,0
-0.67640847,-0.6244178,0.23250055,-0.53798735,0
-0.6764102,-0.62442017,0.23250048,-0.5379897,0
-0.67640716,-0.6244171,0.23250107,-0.5379844,0
