Dim0,Dim1,Dim2,Dim3,label
0.055837553,0.054559138,-0.07198559,0.008917234,0
0.055854127,0.054507453,-0.07194127,0.008904386,0
0.056707304,0.05417821,-0.07195502,0.009040604,0
0.06682792,0.048705094,-0.072107844,0.0104979,0
0.056702375,0.054182865,-0.07195648,0.009040685,0
0.06694568,0.048567474,-0.07204694,0.010469281,0
0.07907881,0.042144343,-0.07356105,0.01314766,0
0.05684447,0.054076336,-0.07191905,0.009035972,0
0.16246442,-0.005198355,-0.08313665,0.03689725,0
0.15675415,-0.004912896,-0.08100425,0.034112692,0
0.16208993,-0.0052159308,-0.08296273,0.036650453,0
0.1620681,-0.005215839,-0.08295355,0.03663801,0
0.167421,-0.005515462,-0.08490521,0.039208837,0
0.17277431,-0.005825697,-0.08682904,0.04177781,0
0.117659934,-0.0017287934,-0.067539744,0.016470844,0
0.105481505,0.0010310179,-0.066419035,0.01219835,0
0.13033895,-0.0035165092,-0.0709852,0.021636691,0
0.10495341,0.0012566881,-0.06654866,0.01216391,0
0.102663934,0.0022299846,-0.06714086,0.011863255,0
0.13721186,-0.003925642,-0.07357986,0.024756469,0
0.10272041,0.0022067903,-0.06714405,0.011793935,0
0.109673046,0.00019340678,-0.06668872,0.013636272,0
0.102896914,0.0021430687,-0.06707999,0.011856332,0
0.103729635,0.0017970182,-0.066874556,0.011909137,0
0.10447028,0.0014700092,-0.066678,0.012062224,0
0.10447954,0.0014668877,-0.066676676,0.012055051,0
0.13699628,-0.0038263365,-0.07358374,0.024808146,0
0.10493657,0.0012667524,-0.06655807,0.012132802,0
0.13087615,-0.0035686619,-0.071164764,0.021841213,0
0.13068673,-0.0035877177,-0.07106115,0.021702264,0
0.13674782,-0.003889186,-0.073411964,0.024559002,0
0.13069098,-0.0036035597,-0.07104746,0.021676986,0
0.13689326,-0.0039039857,-0.07346152,0.02461564,0
0.13835147,-0.0040516467,-0.07395083,0.025177922,0
0.10271454,0.002208353,-0.06715072,0.011774601,0
0.10318713,0.0020344104,-0.06703253,0.011740796,0
0.14290953,-0.004200574,-0.075778864,0.02748167,0
0.13078333,-0.0036140548,-0.07107824,0.021710763,0
0.10298275,0.0021111525,-0.06707166,0.011800326,0
0.10299119,0.002107436,-0.067075044,0.011780586,0
0.017597565,0.019573048,-0.081506334,0.029216038,0
0.017591365,0.019563735,-0.08154746,0.029292982,0
0.017649675,0.019556953,-0.081552744,0.029294698,0
0.017729774,0.019546157,-0.081561096,0.029297622,0
0.017924309,0.019554686,-0.081514664,0.029200438,0
0.022285385,0.019350266,-0.08199103,0.029773476,0
0.018962966,0.019509252,-0.08162838,0.029342405,0
0.022254672,0.019342681,-0.081984855,0.029755076,0
0.022428077,0.019327655,-0.082003646,0.02977239,0
0.019363353,0.019486802,-0.08167016,0.02938905,0
0.019375153,0.01948576,-0.08167503,0.029396545,0
0.02224658,0.01933264,-0.081977,0.029730517,0
0.019135986,0.019500118,-0.08164548,0.02936073,0
0.022490868,0.019446721,-0.08173367,0.02930337,0
0.019159228,0.019501746,-0.08164911,0.02936895,0
0.03212704,0.018273497,-0.08332357,0.030969372,0
0.018837003,0.019523928,-0.08159374,0.029288925,0
0.032149114,0.018254787,-0.083322525,0.030947577,0
0.032054793,0.018255265,-0.08330615,0.030921329,0
0.035379056,0.017672786,-0.083851226,0.03130298,0
0.035373647,0.017672798,-0.08385037,0.0313014,0
0.038766615,0.01709119,-0.08437367,0.031709287,0
0.042693894,0.01604484,-0.08425165,0.03146536,0
0.039036606,0.0170187,-0.08436603,0.031691767,0
0.018838381,0.019525137,-0.08159447,0.029291205,0
0.017556556,0.019596206,-0.08150862,0.029244686,0
0.020839315,0.01941969,-0.08184559,0.029607028,0
0.018067999,0.019554982,-0.08152558,0.029215682,0
0.018838271,0.019525593,-0.081595086,0.029292665,0
0.02220869,0.019348586,-0.08196551,0.029722694,0
0.019381136,0.01949071,-0.08166275,0.029376023,0
0.022290172,0.019331275,-0.08196661,0.029706227,0
0.0006030869,0.027353259,-0.086042345,0.036547285,0
0.004660449,0.027052583,-0.08478867,0.036360223,0
0.008791271,0.02673673,-0.08348076,0.036147382,0
0.00019019717,0.027382052,-0.08616008,0.036555793,0
5.818017e-05,0.027391661,-0.086201824,0.036562998,0
0.0005931449,0.027356872,-0.08607687,0.036580704,0
0.004214731,0.027084786,-0.084926665,0.036378756,0
0.0009393021,0.027330402,-0.08595405,0.0365481,0
0.0009471226,0.027329028,-0.08594427,0.036539584,0
0.0007796276,0.027340433,-0.08598776,0.036539003,0
0.009145029,0.02671071,-0.08337934,0.03614078,0
0.0047836592,0.02704379,-0.08475854,0.036362473,0
0.00024698,0.0273787,-0.08615514,0.03656656,0
-9.778272e-06,0.027396468,-0.086229384,0.036574047,0
2.0784223e-06,0.027395958,-0.08622536,0.036571503,0
0.0047773416,0.027045868,-0.084776364,0.03637967,0
5.1631767e-05,0.027391711,-0.08620785,0.036566842,0
0.020335408,0.025846086,-0.08312431,0.035910312,0
0.013148433,0.026404625,-0.08276088,0.036010507,0
0.016697938,0.026131302,-0.08294084,0.035952706,0
0.013142289,0.026403802,-0.082757734,0.035999976,0
0.01676985,0.026125371,-0.082944766,0.035952188,0
0.020483082,0.025830703,-0.08312334,0.035879396,0
0.013146747,0.026401768,-0.08275684,0.035993118,0
0.011914577,0.026497269,-0.08270239,0.036037788,0
-0.00064026046,0.027424682,-0.08635137,0.036597244,0
0.0041857194,0.02708746,-0.08495583,0.03639966,0
0.00786575,0.02680948,-0.08380378,0.03622238,0
0.027217593,0.025062932,-0.08310067,0.035397694,0
0.00050225016,0.02736134,-0.08608096,0.03655975,0
0.000492453,0.02736203,-0.0860845,0.036560796,0
0.009031475,0.026723333,-0.083450064,0.036183044,0
0.0123003675,0.066277675,-0.08542911,0.024223378,0
0.018808376,0.0639685,-0.08275877,0.023764735,0
0.018831896,0.06394849,-0.082750104,0.023762302,0
0.018793594,0.063954115,-0.0827536,0.023763463,0
0.02128405,0.062973246,-0.08229198,0.023659531,0
0.023851657,0.06196135,-0.081807844,0.023552466,0
0.013447175,0.06586616,-0.08488826,0.024122158,0
0.012589787,0.06618087,-0.085301585,0.02419758,0
0.012588092,0.066179715,-0.085300535,0.024197541,0
0.02501057,0.061450433,-0.081521355,0.023448534,0
0.021702802,0.06294757,-0.08230992,0.023685118,0
0.016160257,0.0649379,-0.083789244,0.02394805,0
0.016064899,0.06498538,-0.08386997,0.023962596,0
0.021478888,0.06294303,-0.08229258,0.023668138,0
0.022763073,0.062362097,-0.08198328,0.02355941,0
0.018968128,0.06396463,-0.08277201,0.023778556,0
0.026804203,0.06089218,-0.081311315,0.02346598,0
0.01785399,0.06434242,-0.0829564,0.023776636,0
0.019070946,0.06398164,-0.08279043,0.023791514,0
0.02139769,0.06296295,-0.08228609,0.023665695,0
0.012422274,0.06623475,-0.08537049,0.024215754,0
0.021410933,0.06293861,-0.08227613,0.023660766,0
0.021435896,0.06291951,-0.082268216,0.023658106,0
0.028793184,0.060026176,-0.08085842,0.0233532,0
0.026249038,0.061020844,-0.081353985,0.023454865,0
0.026257671,0.06101961,-0.08135277,0.023454867,0
0.0237538,0.062013406,-0.08183512,0.023557095,0
0.018001534,0.064244546,-0.0829427,0.023817398,0
0.018000163,0.06424363,-0.082941934,0.023817103,0
0.011102609,0.066655174,-0.086024225,0.024367161,0
0.011588514,0.066526994,-0.08573273,0.024281668,0
0.011625159,0.066521615,-0.085726574,0.024279641,0
0.014922023,0.027896803,-0.11341569,0.061137445,0
0.018489929,0.028368719,-0.114651024,0.062693276,0
0.02093088,0.028689342,-0.11545264,0.06372567,0
0.018484017,0.02836725,-0.114641346,0.06268438,0
0.018626437,0.028385475,-0.11468361,0.06274032,0
0.018533772,0.028372748,-0.11464788,0.06269682,0
0.018525692,0.028371498,-0.1146442,0.06269279,0
0.023821296,0.029072752,-0.116405055,0.06495707,0
0.026749656,0.029460842,-0.11735315,0.06619676,0
0.023847377,0.029075839,-0.11641307,0.06496764,0
0.029426899,0.029818002,-0.11821284,0.06732936,0
0.015332494,0.027950471,-0.11355383,0.06131274,0
0.029425995,0.02981737,-0.118204914,0.06732233,0
0.026707588,0.029456114,-0.11734492,0.06618335,0
0.029333973,0.029803997,-0.11816436,0.067274176,0
0.02932803,0.029803049,-0.118162215,0.06727109,0
0.0319687,0.030153193,-0.11897255,0.06836105,0
0.030046744,0.029896503,-0.118369244,0.06755619,0
0.03215,0.030176852,-0.11902637,0.06843413,0
0.015332772,0.027950741,-0.11355485,0.061313637,0
0.026552064,0.029437166,-0.11730991,0.066130765,0
0.015590105,0.027984332,-0.11364193,0.061424166,0
0.026547533,0.029435627,-0.117301345,0.066122465,0
0.021047613,0.028704828,-0.115491085,0.063775346,0
0.0153620895,0.027953759,-0.11355879,0.061320983,0
0.029454399,0.02982178,-0.11822039,0.06733955,0
0.026729042,0.02945938,-0.11735572,0.06619591,0
0.015528261,0.027976586,-0.11362329,0.06139939,0
0.022576157,0.028907904,-0.11599612,0.064428054,0
0.02250418,0.028896254,-0.11595261,0.06438011,0
0.022569954,0.028906563,-0.11598714,0.064419255,0
0.02516422,0.02924891,-0.11681898,0.06550818,0
-0.02097889,0.024859032,-0.12095132,0.06351987,0
-0.04553862,0.022920491,-0.116275564,0.057563327,0
-0.014340009,0.02557613,-0.12223816,0.06523879,0
-0.050698403,0.022903528,-0.115697496,0.056530878,0
-0.056360632,0.022882588,-0.11506301,0.05540434,0
-0.05635883,0.022882804,-0.11506386,0.05540469,0
-0.053356614,0.022882745,-0.11540873,0.056019396,0
-0.058153316,0.022861786,-0.11487274,0.05507064,0
-0.05768295,0.02286,-0.11492724,0.055168577,0
-0.057258002,0.02286412,-0.11497288,0.055248216,0
-0.057494745,0.022864414,-0.114945225,0.0551991,0
-0.057492647,0.022865072,-0.11494566,0.055198934,0
-0.05274054,0.022885893,-0.11547476,0.05613731,0
-0.052920025,0.022886492,-0.115454525,0.05610044,0
-0.05792968,0.022863327,-0.11489664,0.055112932,0
-0.058180153,0.022861322,-0.11486965,0.05506514,0
-0.05805142,0.0228604,-0.11488496,0.05509308,0
-0.059213046,0.022863025,-0.11475042,0.054852605,0
-0.037540786,0.023160188,-0.117539756,0.059320748,0
-0.043117117,0.022915898,-0.1165564,0.05806983,0
-0.0375963,0.023156354,-0.11752007,0.05930015,0
-0.037609912,0.023155406,-0.117516465,0.05929634,0
-0.05346269,0.022884618,-0.11539514,0.055994943,0
-0.031472806,0.023713343,-0.11891527,0.060814537,0
-0.022629948,0.024677956,-0.12064231,0.06310449,0
-0.029691529,0.02390773,-0.119268544,0.061280113,0
-0.048054866,0.022904329,-0.116000995,0.057073448,0
-0.059329625,0.022859361,-0.11474035,0.0548367,0
-0.053480394,0.022879371,-0.115396604,0.055998795,0
-0.059208244,0.022862108,-0.11475207,0.054856367,0
-0.058295365,0.02286162,-0.11485624,0.05504225,0
-0.058266804,0.022863436,-0.11485838,0.055044763,0
-0.05163334,0.013099743,-0.13799617,0.06488033,0
-0.05164912,0.013103892,-0.13798603,0.064872876,0
-0.047143135,0.011832997,-0.14072537,0.06690116,0
-0.042560115,0.010528186,-0.14351395,0.06897977,0
-0.051035877,0.012955463,-0.13832797,0.06512585,0
-0.05227906,0.013287166,-0.13759631,0.064586245,0
-0.042194787,0.010424801,-0.14373608,0.06914631,0
-0.050700095,0.0128409965,-0.13855638,0.06529302,0
-0.036676776,0.008911825,-0.14701398,0.0716165,0
-0.03620968,0.010098328,-0.14583325,0.07084895,0
-0.03624417,0.010092254,-0.14582919,0.0708432,0
-0.036256894,0.010085701,-0.14583227,0.07084418,0
-0.027529476,0.00770666,-0.15096238,0.07474365,0
-0.036993496,0.00890057,-0.14692962,0.071541116,0
-0.041463286,0.010216252,-0.14417736,0.06947556,0
-0.050696317,0.012842881,-0.13855503,0.06529239,0
-0.032559667,0.007870897,-0.14935948,0.07340849,0
-0.05236069,0.013364958,-0.1374882,0.06451292,0
-0.03258214,0.007818447,-0.14940768,0.073438354,0
-0.0327321,0.007798406,-0.14938425,0.07341297,0
-0.02814934,0.0064602834,-0.15217113,0.075531885,0
-0.023549771,0.005147161,-0.1549236,0.07764294,0
-0.025008557,0.005423047,-0.15420295,0.07707267,0
-0.025024176,0.005435785,-0.15418433,0.07705962,0
-0.052301187,0.013259786,-0.13761815,0.06459779,0
-0.05164157,0.013140971,-0.13795358,0.06485398,0
-0.051279064,0.013001758,-0.1382113,0.06503972,0
-0.05150885,0.013055065,-0.13808355,0.064943366,0
-0.051514614,0.013044493,-0.13809362,0.064949885,0
-0.051687643,0.013110304,-0.13796964,0.06486026,0
-0.042436548,0.011751165,-0.14219637,0.068110496,0
-0.05212467,0.013229868,-0.1377071,0.06466681,0
0.00763156,0.022242285,-0.0821314,0.026272692,0
0.018642211,0.020274011,-0.08404211,0.028339446,0
0.0075046704,0.022269674,-0.08209174,0.02622075,0
0.018657206,0.02025873,-0.084043786,0.028326876,0
0.016037565,0.02074756,-0.08352927,0.027727079,0
0.018625554,0.020250205,-0.08403418,0.028296964,0
0.018620444,0.020250192,-0.08403349,0.028294748,0
0.021188991,0.019746067,-0.084573865,0.02893427,0
0.024107065,0.018606115,-0.08536176,0.029432984,0
0.018631823,0.02024729,-0.08403596,0.028297253,0
0.0075039854,0.022270592,-0.08209224,0.026221635,0
0.009259193,0.02196487,-0.08239171,0.02654373,0
0.0074667577,0.022267034,-0.08209586,0.026223473,0
0.0062398,0.022482421,-0.08194625,0.02612688,0
0.0063017257,0.022454644,-0.081951424,0.026106907,0
0.0062982813,0.022452919,-0.081950575,0.026103364,0
0.006310838,0.02244326,-0.081990406,0.02617325,0
0.006528117,0.022401381,-0.08201307,0.026179517,0
0.007200704,0.022319268,-0.08205745,0.026197825,0
0.007212462,0.02231112,-0.08205837,0.026190536,0
0.0076346793,0.02224037,-0.082131594,0.026271136,0
0.010531489,0.021754744,-0.08258434,0.026739314,0
0.007468701,0.022278294,-0.082088225,0.026222015,0
0.016232654,0.02085804,-0.08323111,0.027247658,0
0.0079014925,0.02220977,-0.08217837,0.02634105,0
0.0076345718,0.022239631,-0.08213291,0.0262734,0
0.007873512,0.02220797,-0.0821734,0.02632803,0
0.008092083,0.022164633,-0.08220682,0.026353788,0
0.00797201,0.022182612,-0.08218421,0.02632428,0
0.007991978,0.022178197,-0.08218898,0.026328508,0
0.007846851,0.02220349,-0.08216443,0.026303621,0
0.010452043,0.021750975,-0.08256703,0.026696963,0
0.05856843,0.030969687,-0.098880425,0.058380686,0
0.058393262,0.030991934,-0.09884549,0.058346014,0
0.08675312,0.026004296,-0.10030346,0.06120921,0
0.057932176,0.031046037,-0.09876653,0.05826129,0
0.08676335,0.025997574,-0.10028795,0.06119594,0
0.0825844,0.026899513,-0.10057143,0.061003055,0
0.08210804,0.027015207,-0.1006368,0.06100968,0
0.0821908,0.026993273,-0.100618705,0.06100237,0
0.08670166,0.025996808,-0.10025307,0.061161533,0
0.08687752,0.025973381,-0.10027001,0.061185066,0
0.082470044,0.026929041,-0.10059123,0.061008878,0
0.05793122,0.031046098,-0.0987671,0.058262013,0
0.08673382,0.026008097,-0.10030558,0.061210353,0
0.057921886,0.03104645,-0.098765224,0.05825951,0
0.07310182,0.028831588,-0.10083162,0.06043468,0
0.07308581,0.02883087,-0.10081832,0.06042306,0
0.07307792,0.02882875,-0.10080713,0.060412996,0
0.07307408,0.028828472,-0.10080316,0.06040974,0
0.073108084,0.028823426,-0.10080848,0.06041492,0
0.0684176,0.02953004,-0.10023987,0.059801213,0
0.086570784,0.02601422,-0.10024045,0.061144095,0
0.05826865,0.031005684,-0.09881699,0.058318265,0
0.08689702,0.025970826,-0.100272894,0.061188087,0
0.07767336,0.028006446,-0.1009958,0.060835216,0
0.07763399,0.028015517,-0.1010007,0.06083514,0
0.07762451,0.028017407,-0.10100088,0.060834333,0
0.086807035,0.02598069,-0.100257024,0.06116972,0
0.08253662,0.026911076,-0.10057773,0.061003204,0
0.0777957,0.027976371,-0.10097968,0.060833465,0
0.057928547,0.031046001,-0.09876537,0.058260236,0
0.07218838,0.02896783,-0.10072193,0.060314633,0
0.05762611,0.03106704,-0.09876415,0.058228433,0
0.045189824,0.025782108,-0.0802304,0.03020894,0
0.04524455,0.02576092,-0.08020426,0.030164955,0
0.045235895,0.025762206,-0.08020403,0.030164104,0
0.047253955,0.025501538,-0.08034907,0.030573957,0
0.04532401,0.025758017,-0.08022849,0.030213563,0
0.045635454,0.02570246,-0.08021323,0.030210542,0
0.045604307,0.025701603,-0.08020159,0.03018634,0
0.045622386,0.025697645,-0.080199905,0.030184567,0
0.051298123,0.024951406,-0.0805566,0.031263527,0
0.0459839,0.025636574,-0.08019689,0.030205298,0
0.051308997,0.02494421,-0.08054566,0.031244282,0
0.049677927,0.025152005,-0.080431856,0.03091059,0
0.051314257,0.024934754,-0.08052763,0.031211255,0
0.051308315,0.024935208,-0.08052688,0.031209769,0
0.054521825,0.02452509,-0.08073841,0.03185383,0
0.05298257,0.024718782,-0.08063404,0.03153753,0
0.047817204,0.025390755,-0.08030633,0.030538697,0
0.045983538,0.02563708,-0.08019775,0.030206462,0
0.05448804,0.024546903,-0.08077031,0.03191089,0
0.05129435,0.024942176,-0.08053565,0.031225557,0
0.045967806,0.025640741,-0.08019886,0.030207379,0
0.052918274,0.02473914,-0.08065281,0.03156826,0
0.052905593,0.024746517,-0.08066373,0.03158754,0
0.052907396,0.024732003,-0.08063474,0.03153411,0
0.054483324,0.024530347,-0.08073602,0.031846773,0
0.0529153,0.024728933,-0.08063143,0.03152831,0
0.056104895,0.02432599,-0.08084365,0.03217748,0
0.054555867,0.024519091,-0.08073763,0.031854518,0
0.047881715,0.025384566,-0.080313355,0.030557549,0
0.046087015,0.025624966,-0.08020626,0.030230487,0
0.047877915,0.025393736,-0.080329336,0.030587511,0
0.047805794,0.025385773,-0.080291115,0.03051093,0
-0.08658011,0.025126992,-0.10322325,0.04659749,0
-0.08656931,0.025122123,-0.10323002,0.04660207,0
-0.08663632,0.025134167,-0.10320694,0.04657882,0
-0.08664139,0.0251348,-0.10320493,0.046576913,0
-0.086700335,0.025148867,-0.10318119,0.046555128,0
-0.08674153,0.025157694,-0.1031652,0.046540167,0
-0.086740844,0.025157742,-0.10316515,0.04654061,0
-0.08673307,0.025154889,-0.10316895,0.04654353,0
-0.085112475,0.024824167,-0.10377955,0.047123905,0
-0.0867498,0.025159748,-0.1031619,0.046537243,0
-0.085055836,0.024803711,-0.10380905,0.04714772,0
-0.08655877,0.025120156,-0.103234224,0.04660617,0
-0.08662975,0.02513281,-0.10320921,0.046581253,0
-0.08663346,0.025133645,-0.10320767,0.04657983,0
-0.08629577,0.025068352,-0.10332861,0.046694107,0
-0.08673958,0.025157502,-0.10316565,0.04654058,0
-0.08674424,0.025159528,-0.103163145,0.046538997,0
-0.086748436,0.02516,-0.103161484,0.04653744,0
-0.08689581,0.02519306,-0.10310407,0.04648424,0
-0.078339316,0.023063164,-0.10673511,0.049797364,0
-0.08340054,0.024424069,-0.104476504,0.04776583,0
-0.08176468,0.024011182,-0.10517608,0.048401617,0
-0.08172152,0.024002055,-0.10519249,0.048416547,0
-0.08172198,0.024219742,-0.10496186,0.048269413,0
-0.08688205,0.02519117,-0.10310826,0.046488546,0
-0.08513657,0.024828983,-0.10377083,0.047116023,0
-0.08701959,0.025212198,-0.103063226,0.046442688,0
-0.08658963,0.025128223,-0.10322177,0.046595275,0
-0.086582415,0.025123697,-0.103226766,0.04659843,0
-0.08509718,0.02480401,-0.10380041,0.047135234,0
-0.08355176,0.024450528,-0.10442243,0.047711723,0
-0.085167445,0.02482337,-0.10376931,0.047107454,0
0.01892511,0.04321264,-0.10323299,0.049785897,0
0.018879274,0.04323508,-0.103221364,0.049761817,0
0.018718079,0.043297555,-0.1031918,0.0496892,0
0.025479937,0.042034175,-0.105694875,0.05398737,0
0.021978032,0.042285495,-0.10396401,0.05163523,0
0.02546429,0.04202574,-0.10570609,0.05399244,0
0.023686487,0.042037915,-0.10470291,0.052781273,0
0.02367893,0.04203517,-0.10470252,0.052781515,0
0.02367405,0.042034343,-0.10470186,0.05277948,0
0.025438586,0.04201807,-0.1057069,0.05399101,0
0.025478339,0.042015918,-0.10573514,0.054019444,0
0.020499699,0.042715274,-0.103579365,0.05068357,0
0.018875912,0.04324795,-0.1032076,0.049758095,0
0.024069179,0.042044114,-0.104880646,0.05301736,0
0.018872352,0.043247316,-0.10320868,0.049757287,0
0.025465077,0.0420254,-0.10570623,0.053992935,0
0.023684293,0.04203789,-0.10470114,0.052779388,0
0.028759,0.041967753,-0.10761526,0.056305833,0
0.025406385,0.042014558,-0.10569808,0.05397431,0
0.025412105,0.042015307,-0.105700426,0.053977456,0
0.023686318,0.042038042,-0.10470263,0.052781273,0
0.023654897,0.042035535,-0.10468772,0.052761476,0
0.02711477,0.04199552,-0.106668524,0.055151574,0
0.027181963,0.041995928,-0.10670266,0.05519456,0
0.020488435,0.042720713,-0.103574134,0.050670587,0
0.018862687,0.043254923,-0.10320533,0.049749263,0
0.02544945,0.04203784,-0.10567087,0.053958487,0
0.02413697,0.04208923,-0.10485971,0.05298512,0
0.023426067,0.042034276,-0.10444124,0.05255142,0
0.024382392,0.04213045,-0.1045626,0.05302394,0
0.020957805,0.04259711,-0.10368566,0.05095576,0
0.024515763,0.042038582,-0.10506598,0.053286444,0
0.004879881,0.04886947,-0.09105899,0.030407568,0
0.0035007403,0.048500627,-0.091297306,0.030278066,0
0.005535504,0.049060386,-0.091003075,0.030488826,0
0.005858579,0.049215835,-0.09105965,0.030520614,0
0.0018616754,0.04804286,-0.091589525,0.030146867,0
0.00027527157,0.047559068,-0.09184879,0.030024812,0
0.0018666385,0.048033595,-0.09157801,0.03014833,0
0.0005742199,0.04765207,-0.09179383,0.030040378,0
0.004752917,0.048824884,-0.091085814,0.030408219,0
0.004752068,0.048822045,-0.09108308,0.03040857,0
0.009134576,0.049672548,-0.09023847,0.030522851,0
0.0033086292,0.048421197,-0.0913094,0.030274563,0
0.00027625795,0.04756209,-0.09184997,0.03002422,0
0.00027644192,0.047561612,-0.09184974,0.030024784,0
0.004096997,0.04869532,-0.091258414,0.030348888,0
-0.0010485784,0.047328178,-0.09206579,0.029960161,0
0.0041061444,0.04868708,-0.09124509,0.030350238,0
0.0058285617,0.049224008,-0.09108844,0.030517427,0
0.001027774,0.047836166,-0.09177998,0.030075124,0
0.0025145505,0.048245784,-0.09150145,0.030197518,0
0.003965786,0.04865087,-0.09125866,0.030327357,0
-0.0019992222,0.047141027,-0.09217876,0.02992967,0
-0.0017094474,0.04721773,-0.092149824,0.029931648,0
-0.0016890067,0.047218546,-0.09214421,0.029932525,0
-0.00066845183,0.047419388,-0.09205059,0.029971605,0
-0.0010486373,0.047329407,-0.09206776,0.029960008,0
-0.0006565822,0.047411725,-0.092038214,0.029972358,0
-0.00044791744,0.04744109,-0.092006005,0.02998079,0
0.0018834498,0.048024904,-0.09155996,0.030151179,0
