Dim1,Dim2,label
10.984225,5.3026295,1
14.210189,3.1994476,1
8.668852,-1.8387728,1
9.142843,3.9744198,1
8.550325,-0.66594326,1
10.689729,9.149821,1
14.740061,7.457936,1
10.391645,-0.31926683,1
15.161052,3.1183183,1
16.268648,0.6415966,1
14.6685095,8.546643,1
2.8246212,-3.8226416,1
13.360973,4.7625804,1
17.840307,2.5148335,1
17.361242,1.8232145,1
13.317431,3.5217931,1
12.352403,3.6414924,1
8.930084,7.2007833,1
11.024636,8.91343,1
17.401861,2.448621,1
17.607744,1.6301239,1
9.776916,8.724777,1
10.1223135,8.726741,1
6.856266,-1.4518378,1
6.501731,-1.0504538,1
7.829423,-4.6336064,1
14.975587,5.434897,1
17.68412,3.2854092,1
10.502273,8.89224,1
15.378552,8.874298,1
5.9926634,8.354411,1
11.022653,8.899076,1
9.048372,6.3943663,1
16.460539,3.3853896,1
7.323078,4.2019367,1
10.608283,5.2899685,1
7.3358817,3.8939135,1
16.99156,3.6861677,1
10.884776,8.462906,1
11.246437,3.306166,1
17.98549,3.1316824,1
16.852533,0.63746095,1
5.8209596,8.49816,1
13.376034,3.4811988,1
10.030731,-4.1006517,1
17.752005,3.9140508,1
14.616801,2.7011464,1
11.029922,8.892537,1
17.514545,1.2299793,1
14.651801,8.589625,1
11.092102,0.13800377,1
10.9836645,9.189462,1
3.0432363,-4.111704,1
10.624208,5.3546386,1
17.31105,3.3796787,1
10.526048,8.929501,1
8.335483,-1.4543844,1
4.8505373,4.550166,1
16.720474,3.5179214,1
14.736211,8.518382,1
8.366895,5.5021024,1
11.361311,0.42488238,1
9.509373,7.198916,1
8.728463,5.14029,1
15.046322,3.3657851,1
13.809006,3.7498312,1
17.870659,2.7969751,1
16.265121,3.0466824,1
8.355248,-5.402895,1
5.8419914,-1.6917844,1
10.196239,0.89254,1
18.29086,2.1136165,1
14.795093,8.237431,1
9.712703,8.179364,1
11.390035,1.561505,1
14.737262,8.322086,1
14.126757,2.9724293,1
11.071418,1.928462,1
6.538647,-1.0344875,1
14.200936,5.0828032,1
9.172216,-1.54639,1
5.9226594,-1.7958137,1
14.87394,8.493593,1
9.724222,4.877772,1
17.21702,3.77071,1
11.1962805,5.2539773,1
17.818964,3.1603458,1
9.249991,7.034067,1
7.0241876,1.025451,1
9.6699705,-5.7185564,1
17.804617,2.821245,1
6.2956777,-0.799101,1
16.084768,1.5967975,1
16.945913,3.1389613,1
7.2272897,-3.274139,1
8.715214,-4.7825055,1
15.132697,2.8173141,1
13.508205,3.5099113,1
17.953434,2.4411166,1
8.144949,6.4371758,1
16.3698,0.64155173,1
4.172339,7.734898,1
15.839765,2.2890759,1
13.391117,3.466181,1
8.12185,5.478012,1
7.8366075,-3.754058,1
8.908965,2.732718,1
10.72913,4.980144,1
16.430468,2.818377,1
9.377112,5.7742047,1
18.212675,4.007242,1
11.382223,-2.679731,1
10.955083,0.42513075,1
8.162202,8.014281,1
8.536261,1.5367135,1
13.215308,4.0740986,1
6.976353,5.9159307,1
7.4303713,6.0015855,1
2.6193948,-3.6633563,1
5.797025,-0.5498416,1
10.184508,-0.45910183,1
13.139496,5.1731815,1
11.263591,1.6781124,1
16.62185,3.8593755,1
8.738414,2.8908992,1
17.315893,3.240492,1
9.586479,6.9388957,1
9.899309,1.5753294,1
10.337696,-0.38782564,1
16.374174,0.57262343,1
8.574068,5.201525,1
7.223887,4.342847,1
8.049047,4.1871367,1
12.164583,0.8428247,1
15.434339,2.390617,1
14.891388,2.39735,1
16.622856,0.8084822,1
9.865907,6.733161,1
9.620914,-0.7212863,1
3.0039287,-4.039405,1
10.990024,9.58016,1
7.806646,5.0908494,1
9.653185,6.4910183,1
10.128813,6.6877565,1
14.800957,8.802426,1
13.171779,4.681242,1
7.2958145,-0.39889172,1
10.350536,1.2520763,1
9.375547,7.5595174,1
10.78126,9.141512,1
6.472295,-0.87041044,1
16.58393,3.1144598,1
16.200018,2.3585193,1
11.005726,8.895249,1
15.51364,3.0540376,1
15.366895,2.5159638,1
11.190255,-0.86476076,1
6.538271,-2.3471622,1
14.616736,8.465462,1
7.173394,7.2223415,1
9.944123,6.595054,1
13.469571,3.4754367,1
10.229939,5.5971627,1
16.853476,3.87373,1
8.703808,6.466523,1
7.8321943,-2.4593818,1
10.44773,5.475961,1
17.067019,1.4594125,1
17.37897,2.6708336,1
14.39904,3.2316976,1
7.2908125,6.3968477,1
11.335422,1.2051631,1
14.347245,6.124219,1
17.107037,3.384924,1
13.656832,4.832622,1
6.476407,-2.4724283,1
14.675565,6.319665,1
13.518935,4.7492895,1
9.0736475,4.4290853,1
11.160949,0.43462077,1
17.553843,3.8467824,1
10.739823,9.2580385,1
11.155509,-0.008744753,1
10.117934,8.744648,1
10.514113,1.2272506,1
15.222306,2.7233384,1
15.249816,2.9093153,1
15.583734,3.26298,1
15.535246,3.4655454,1
14.915991,2.9218383,1
9.775056,6.8593245,1
15.185649,8.75252,1
16.319616,0.5596659,1
8.949817,2.4524436,1
10.476515,1.1912646,1
9.286783,-1.1559694,1
8.301273,6.1271114,1
16.776623,0.47993517,1
15.089083,8.680572,1
16.565138,3.0854142,1
15.244214,8.66246,1
16.102757,3.1227813,1
6.9554777,1.8830589,1
16.922869,3.6400793,1
9.224221,7.0808187,1
16.321402,2.6248994,1
17.704426,2.952468,1
13.270899,4.1966248,1
9.366038,8.61052,1
10.988858,0.41867447,1
9.218801,0.42924672,1
10.556745,8.789833,1
8.3682785,-0.68910474,1
10.8477,9.318078,1
9.050562,5.7182007,1
10.948186,5.4125066,1
17.312246,1.7293245,1
9.895075,4.965624,1
8.23369,-1.5521779,1
8.718545,5.359105,1
9.195153,7.540052,1
8.95799,6.0360494,1
8.676972,1.554945,1
8.951163,4.9130607,1
14.0349655,3.4951982,1
17.166298,1.3701681,1
11.056351,1.3614748,1
9.393279,4.4320297,1
6.5575104,6.582524,1
11.049438,1.4886256,1
6.131924,0.68192995,1
18.135405,2.998037,1
11.388861,3.2830296,1
13.5041065,3.3790915,1
15.354001,3.6587543,1
16.152172,3.0082495,1
14.292549,3.1352513,1
15.193973,8.641599,1
6.7976446,1.233031,1
10.698146,0.02270407,1
16.548891,2.966699,1
8.394352,6.252942,1
15.244559,8.71865,1
9.311132,7.697756,1
12.388398,0.9455287,1
14.891118,8.397696,1
8.425794,-1.8185647,1
14.621699,3.49236,1
14.508099,5.2413173,1
10.9119,9.13736,1
13.241817,3.867662,1
7.475055,5.864495,1
10.81342,9.242934,1
10.982979,5.2914085,1
9.721692,7.0509944,1
7.2137246,4.694623,1
6.6996784,4.312047,1
13.574667,3.394391,1
17.058546,3.7813027,1
10.429107,7.9763713,1
10.884971,0.18541789,1
10.238091,0.8390213,1
6.9587755,6.1969633,1
16.90294,3.1259975,1
12.939082,4.939989,1
14.585127,8.476976,1
9.599455,-5.739426,1
8.139829,5.449123,1
10.758689,9.136465,1
8.300961,-0.738207,1
14.331284,4.9590273,1
15.37111,2.4621527,1
13.037915,4.9706345,1
15.1741905,8.64133,1
17.241055,3.756309,1
5.4620485,3.6119075,1
9.294815,5.86285,1
7.848277,0.070286766,1
10.721972,8.726871,1
13.642758,3.831428,1
15.523,3.2364342,1
12.945994,5.2078433,1
10.569602,5.278409,1
9.153182,0.080182396,1
10.941663,0.32364342,1
7.522012,5.647676,1
10.899402,9.312063,1
9.892947,4.1099157,1
10.729673,-0.22437647,1
9.658621,-0.68247914,1
13.580393,3.3848767,1
16.521158,3.0059602,1
11.024593,8.653587,1
17.202526,3.7808022,1
8.36257,-2.0315788,1
7.435994,2.0902195,1
7.844737,5.7926364,1
5.4051843,-0.3344166,1
14.385329,3.5718918,1
17.449661,0.99086815,1
15.459982,2.9608026,1
11.014713,8.844963,1
13.980055,3.7847242,1
16.498749,3.1558027,1
17.27788,1.8008571,1
7.2389216,-6.038383,1
10.343466,8.163125,1
14.069932,3.4900422,1
17.138765,0.8051786,1
17.17194,2.7574134,1
9.688161,3.9190528,1
17.302471,3.6561952,1
9.931885,-0.22476907,1
11.092835,1.9464837,1
14.661367,8.713804,1
7.5672817,5.7157655,1
8.249788,6.1644063,1
8.709638,5.8544683,1
8.1350975,5.446249,1
17.973421,2.6820002,1
9.756134,-0.2665792,1
11.171552,9.087225,1
13.509386,3.360719,1
10.043442,8.637292,1
8.170286,1.2693841,1
16.968697,3.7571313,1
9.561491,3.6137471,1
13.68238,5.8665524,1
8.449855,-1.9028214,1
11.053172,9.452726,1
12.956753,4.021707,1
14.349542,2.9823034,1
9.630287,8.422946,1
15.09107,8.750964,1
6.4823856,0.017245853,1
8.421852,5.199743,1
7.1711407,6.0554366,1
9.870195,4.065685,1
17.556015,3.2862,1
17.447489,1.1277771,1
9.5991745,-5.765174,1
11.009238,0.49527755,1
10.036447,1.0376612,1
17.525772,4.089622,1
11.490935,1.9184737,1
8.712824,4.130255,1
16.730373,2.2490864,1
11.965409,0.5329025,1
14.304405,2.9331453,1
14.950428,8.813599,1
15.986976,1.2869316,1
8.288322,-1.534232,1
17.46433,3.8313575,1
8.82419,6.360471,1
14.791235,4.9412537,1
14.335014,3.0834687,1
6.7546606,-0.4198007,1
5.7233233,0.38922384,1
8.481043,-1.8011471,1
8.477759,5.289495,1
7.4237123,-0.93544513,1
14.706091,2.353339,1
9.056091,-4.919181,1
15.227894,8.63413,1
11.599169,3.2799122,1
6.4038057,1.5776236,1
10.227261,-3.2342112,1
9.68003,-0.34246945,1
9.07472,5.848062,1
14.088103,4.0182123,1
10.079225,8.773468,1
9.3295,7.7456093,1
8.51736,5.168375,1
13.921051,3.29605,1
14.827188,7.7984037,1
9.208786,8.505468,1
5.8268585,-1.6468772,1
13.73673,3.777182,1
10.560544,8.43373,1
7.7507496,2.8596728,1
5.004726,-3.0042834,1
7.494285,6.2928596,1
17.294233,4.4884777,1
6.101745,-0.3985866,1
17.686289,4.4808035,1
9.795627,5.1181254,1
8.185924,-1.2031124,1
11.3809395,-2.6758094,1
10.035682,-0.3289224,1
9.176565,8.038337,1
4.527151,5.7350855,1
15.0914755,8.70274,1
11.970023,4.7397747,1
9.241841,3.5201619,1
7.135414,2.2969933,1
15.650386,3.161305,1
5.9728208,0.7176271,1
6.9345593,5.7223177,1
8.968909,8.081622,1
10.551467,0.7487039,1
16.817024,3.0876925,1
12.989906,4.4452915,1
17.002115,3.767767,1
11.453265,3.5769436,1
14.723996,8.442358,1
13.266161,3.79664,1
8.649115,2.892532,1
10.440405,8.319451,1
7.5763726,7.064658,1
15.235184,2.731104,1
8.571372,4.257718,1
11.1113825,-0.07180857,1
17.404352,3.805705,1
15.809383,3.1739054,1
10.692983,9.149542,1
17.916115,3.856992,1
11.306484,-2.7597716,1
15.830684,2.8771281,1
8.683395,-1.8618808,1
12.675141,4.448887,1
9.050891,6.378866,1
8.247145,6.3085566,1
14.129694,3.2578032,1
17.392975,2.7589395,1
11.290487,1.1671189,1
8.195715,-1.2118249,1
3.2373693,-4.1384745,1
14.816152,7.4634466,1
15.287203,8.730783,1
15.279399,8.848925,1
8.3488655,5.379838,1
6.368243,-2.0542636,1
15.148622,8.609569,1
13.146787,4.2097883,1
6.8842525,-1.5813768,1
13.9715805,3.1262896,1
17.358828,1.7470995,1
6.281181,4.269153,1
10.941645,5.2882714,1
10.841819,-4.3725085,1
16.120998,2.4204865,1
6.287698,4.294598,1
9.245711,6.866059,1
10.965549,3.449296,1
11.070066,1.2633129,1
14.16589,2.6624496,1
8.732146,4.5827794,1
9.659529,7.2021475,1
12.898804,4.1093802,1
14.382348,3.3102508,1
10.554003,8.970018,1
11.091923,9.248456,1
10.444526,3.112085,1
3.059882,-4.1192,1
7.313864,6.6362424,1
16.927174,3.5866928,1
14.845522,5.934406,1
7.4889045,6.3445773,1
17.06594,3.8492715,1
10.672204,9.141958,1
9.741086,4.064852,1
10.955038,9.2394705,1
8.859761,-4.799238,1
9.256677,3.3519,1
10.238603,6.387596,1
11.015401,1.5401489,1
10.491,-5.395827,1
14.256289,2.2910078,1
9.378264,7.6880436,1
6.5301595,3.2237844,1
7.3310356,7.2130985,1
15.246028,1.7208741,1
9.604016,-5.788924,1
16.564537,3.3221846,1
17.533972,3.8467717,1
17.123047,2.6093023,1
9.1494465,-1.5673901,1
7.3951654,-1.5796825,1
9.690654,8.644169,1
7.7924414,6.168793,1
10.075479,-0.44734123,1
10.977507,5.3731346,1
14.1030445,3.4702485,1
9.191414,-5.9916873,1
16.070478,3.1475444,1
14.961584,2.4309328,1
8.1677885,4.7388177,1
16.879671,0.7843771,1
17.675993,1.1305436,1
7.808223,-4.635454,1
10.662023,0.9727945,1
14.995114,5.4715557,1
8.275046,6.256862,1
17.32523,1.74688,1
9.069957,5.8491287,1
10.690355,9.157265,1
14.292617,6.0975146,1
14.083276,3.3756747,1
10.6942835,0.1671925,1
15.14566,2.9000492,1
9.108605,-6.1215334,1
10.554641,6.8322654,1
10.014135,-1.7171543,1
6.275393,-2.0357528,1
9.12745,4.6931715,1
6.934057,-1.5886514,1
16.961502,1.0605817,1
8.782707,-3.5684953,1
6.546736,0.83124,1
2.8028746,-3.884413,1
9.083344,-4.9386525,1
14.22521,7.9007387,1
13.911095,3.5955942,1
10.736645,5.2505045,1
16.85467,4.232433,1
10.484279,1.1703417,1
10.924545,8.798666,1
10.647461,5.4030457,1
14.725245,7.890396,1
14.096391,3.1359541,1
9.475493,7.329365,1
15.200358,8.646598,1
10.928076,8.70421,1
6.3053303,1.5192344,1
10.740515,0.2222364,1
8.075767,0.38943973,1
11.418637,1.512315,1
10.963606,8.947819,1
8.603716,5.719127,1
10.076673,-0.33877486,1
10.894831,-0.008214442,1
16.847052,0.65227807,1
10.727625,-0.2212465,1
18.090347,3.8385985,1
8.390658,-1.9253917,1
17.19015,3.6815512,1
7.46333,6.312382,1
8.617806,3.452373,1
18.180176,3.0234804,1
8.440336,-5.6249733,1
8.043472,7.0047054,1
11.133124,0.25486034,1
16.982525,3.6952305,1
16.981865,3.5050902,1
12.193455,4.558434,1
9.695727,6.6582766,1
8.471765,-1.8885378,1
7.2642126,4.8231754,1
10.244931,5.1434326,1
15.788216,1.0612798,1
7.921305,5.689465,1
6.653082,2.3051658,1
10.961064,9.5502,1
10.551863,-1.6909744,1
8.933289,4.8634806,1
7.281751,4.255629,1
17.497017,3.8652117,1
10.029306,8.329163,1
14.985006,8.423941,1
17.199305,3.8381999,1
14.368646,7.93001,1
16.497377,0.8486938,1
7.5609927,6.518485,1
9.97646,-2.8018339,1
9.519243,-5.7134852,1
7.561158,5.6649356,1
17.808731,4.089846,1
9.209425,5.9486136,1
10.893235,9.41301,1
16.29843,3.1828477,1
13.238473,4.60285,1
9.380289,7.627223,1
10.670178,6.971104,1
10.094332,3.683532,1
14.152018,3.16033,1
6.2053595,3.9128482,1
9.188401,6.1821737,1
14.710866,3.2965262,1
10.90127,9.147375,1
15.801621,3.1064808,1
12.216094,4.551493,1
11.445263,1.2201855,1
16.944843,3.2069907,1
17.167542,3.7062595,1
5.5720944,-1.7609414,1
9.96478,5.3011723,1
14.172057,3.2071824,1
10.709173,3.9942806,1
10.699633,-3.6239452,1
8.363036,3.5927396,1
16.968437,3.7202733,1
16.585249,2.1893823,1
7.1781588,5.7201467,1
8.405978,-1.2889771,1
6.7008066,-1.3122945,1
7.855684,-3.165031,1
15.958317,1.0845032,1
10.798571,-4.319553,1
17.124208,0.66752726,1
15.208611,8.620591,1
11.027954,9.288277,1
9.38412,4.7622843,1
8.215127,6.945347,1
11.199078,0.0013923041,1
15.368535,2.9941292,1
16.996643,1.5830109,1
9.703907,8.681337,1
7.5462084,5.092723,1
16.87323,3.1364038,1
15.336653,3.2488139,1
16.70752,0.83780473,1
6.682225,-1.2951963,1
10.915062,9.408046,1
9.222156,7.62326,1
9.293405,3.6187663,1
17.302513,3.3696928,1
10.118137,0.8335846,1
18.55969,1.8367217,1
17.007128,3.6773155,1
14.938954,8.531421,1
15.049014,8.636169,1
8.211693,-4.9210935,1
13.770129,4.208637,1
15.426442,2.6276772,1
16.769712,0.8188474,1
11.576847,3.3828087,1
12.19131,4.65135,1
9.806537,8.601407,1
10.755113,-0.112397365,1
9.311454,7.4751763,1
9.038527,8.0019,1
9.202798,7.675493,1
15.784467,0.8638275,1
4.2899504,8.187003,1
7.234226,-6.0398273,1
8.383204,4.2793555,1
11.909462,4.233327,1
7.196023,1.25805,1
10.00102,-1.8403409,1
17.25574,1.2908018,1
7.726015,7.3574176,1
14.605164,8.592748,1
14.607495,8.489198,1
15.165922,8.747141,1
9.848744,6.963394,1
6.390432,1.514087,1
6.2310643,-0.67633235,1
8.214886,5.3182015,1
10.938198,9.462946,1
14.339677,2.1792524,1
13.022924,4.5605116,1
10.359426,-0.30344838,1
10.920211,5.3347373,1
9.770742,7.2204323,1
11.012463,9.168046,1
5.6224594,-4.120978,1
16.702513,1.7962518,1
10.056108,8.339073,1
14.530983,8.603065,1
15.441322,2.6216,1
8.377052,-5.431365,1
8.726036,8.0019865,1
15.095594,3.16476,1
15.360367,2.9711454,1
9.197239,7.8151145,1
10.502118,7.839477,1
7.9320836,6.6409736,1
16.521347,3.8919766,1
12.375924,0.95799106,1
10.570686,0.7209594,1
16.263603,0.5883609,1
15.367316,2.3932354,1
11.690956,4.943672,1
11.032116,9.353334,1
6.948987,-4.9662943,1
17.011429,3.3993304,1
11.11406,3.1139958,1
8.954691,7.0069394,1
11.058962,-0.029872127,1
10.973753,0.70138836,1
11.02461,9.613441,1
7.5702834,-1.5820189,1
17.600641,4.473667,1
11.0171795,9.19902,1
15.415709,2.7937422,1
14.551115,8.510958,1
4.696567,4.5264964,1
8.933368,4.0661407,1
16.145557,3.097581,1
18.115786,3.856118,1
17.304436,1.1510369,1
10.477626,6.5537524,1
10.748695,5.3733335,1
17.301376,3.6676404,1
10.43639,8.319623,1
15.477508,2.3061085,1
5.890291,2.1554036,1
10.25832,2.9546568,1
13.866574,3.2872667,1
14.648314,8.624834,1
7.9536943,6.0901585,1
10.938907,8.825289,1
10.855704,1.3157254,1
14.368363,7.929557,1
11.289174,0.5995101,1
16.945024,0.71200204,1
10.022722,7.0327654,1
7.0192957,5.398262,1
6.6952972,-1.3203678,1
15.338585,3.197201,1
6.5550284,6.5283136,1
10.493658,7.6969776,1
8.903109,6.418391,1
10.865132,9.22331,1
9.824241,8.604869,1
13.125545,4.1450343,1
10.915585,8.54803,1
13.781989,3.727316,1
11.023987,9.315685,1
9.322192,8.602799,1
9.241317,-5.7459393,1
9.135456,2.777734,1
14.698518,8.421165,1
10.659229,0.9681173,1
11.059399,-2.7839184,1
9.0025,7.051578,1
12.171217,0.822397,1
14.191654,3.6449454,1
17.875233,3.2007287,1
6.2518497,-2.0556936,1
9.2397585,7.8287873,1
10.820687,8.931571,1
15.635681,3.2891812,1
16.256544,3.1470094,1
8.257311,5.1803236,1
10.470249,8.816663,1
6.2560186,-5.4054456,1
10.065056,2.0748441,1
7.7071443,2.9254618,1
17.558517,4.1149898,1
16.90057,3.283544,1
7.982142,5.8147893,1
15.630838,3.2690928,1
12.729134,4.144385,1
12.358789,4.3363504,1
17.402533,2.4439821,1
9.972509,-1.8053823,1
8.218535,2.3072145,1
8.217959,-1.222528,1
10.301583,5.1240325,1
10.908947,9.208587,1
9.120973,7.7700863,1
6.38354,-0.81912816,1
7.501238,0.8651211,1
7.277878,-0.87533903,1
9.909183,-0.35194454,1
2.615757,-3.660298,1
12.506249,4.32475,1
9.719704,4.733982,1
7.444104,6.0133533,1
16.377422,3.1902902,1
9.609101,3.500382,1
8.465208,4.862372,1
17.380877,3.7940137,1
10.088764,6.7364316,1
17.652876,1.2251536,1
12.98364,4.33031,1
17.84273,3.162215,1
13.997601,3.0949469,1
13.792931,5.9559436,1
16.509071,3.015346,1
8.506356,4.6170435,1
16.718554,3.2308717,1
14.206983,2.7785335,1
8.753009,4.9378133,1
14.532294,8.495461,1
9.369531,-3.3735006,1
10.64864,5.346287,1
9.008598,6.8831964,1
17.317287,4.2123337,1
16.970558,1.4425904,1
11.017887,5.253288,1
9.158802,-4.929335,1
11.440452,1.2131634,1
7.637564,0.81243044,1
14.851147,2.442373,1
10.205815,-2.58285,1
11.003112,9.228953,1
7.3469844,6.841722,1
10.985846,9.565832,1
10.208075,6.4235873,1
10.053986,-0.25607684,1
10.87148,4.942999,1
16.921986,3.6260443,1
7.381464,6.3060765,1
16.989817,3.6161146,1
8.996549,5.2161474,1
9.116307,8.366066,1
9.252153,7.83711,1
7.9678025,5.468817,1
14.380799,4.337174,1
7.374619,-2.915796,1
16.935844,1.2319392,1
9.166316,7.6606307,1
6.8764634,-1.5072554,1
12.952976,4.0589952,1
10.742219,7.9742503,1
16.86958,3.1981502,1
11.306422,3.204699,1
11.038468,3.3459365,1
8.683876,3.1371253,1
7.2786727,-1.8803829,1
9.408913,7.674997,1
8.8153,1.417807,1
15.3338375,1.834212,1
16.948141,3.354093,1
9.206549,0.19410227,1
9.898844,5.142845,1
17.089931,3.4396124,1
16.794434,1.5345415,1
11.357115,1.6051036,1
17.222488,4.3757324,1
14.516143,8.651479,1
15.753069,5.046859,1
8.130681,4.2657843,1
11.28951,-2.6345015,1
17.922386,1.222574,1
8.8608,3.5149868,1
10.744651,-0.2055597,1
10.263428,6.4637413,1
11.0176735,8.698571,1
15.513852,3.0166636,1
14.704705,8.213244,1
16.585356,3.0397067,1
16.416552,0.8336123,1
8.467069,-1.3351287,1
8.980858,7.85106,1
10.81013,7.3656683,1
6.7277985,6.3756557,1
15.339259,3.1289358,1
16.875187,0.70390576,1
16.758339,0.82486296,1
7.26587,-3.1004465,1
11.012885,9.322026,1
16.898762,3.391358,1
10.66178,7.155833,1
8.890661,5.3266478,1
10.905097,7.0655046,1
7.8611436,-5.382604,1
16.940887,3.1710472,1
16.049929,2.375226,1
10.26071,5.55278,1
13.144149,4.0910606,1
9.319611,8.353065,1
12.559818,4.2170715,1
16.506166,3.8805263,1
10.5342455,5.435745,1
14.802125,7.518853,1
7.0477743,-0.1726072,1
13.252024,4.4677935,1
9.390383,7.6660695,1
2.7619236,-3.8301356,1
16.192556,3.0031078,1
7.966419,-3.0608504,1
14.284261,3.0522783,1
10.93121,9.373197,1
12.459529,4.8101463,1
7.63995,5.8335786,1
9.175882,-1.8404732,1
14.414509,3.2328207,1
13.098426,4.1739273,1
17.82841,2.7653415,1
15.002369,3.2881448,1
5.4386363,0.55551165,1
18.298351,3.974733,1
17.859833,2.7630093,1
6.7235403,4.431959,1
17.464235,2.2562506,1
16.6034,0.795183,1
11.351865,0.8444177,1
15.3183155,2.9485536,1
14.701727,5.6983943,1
11.745702,0.20160271,1
10.285672,-0.34372723,1
8.831108,2.833321,1
17.685066,1.4340072,1
5.5849633,0.9808087,1
11.05079,9.404542,1
15.4731865,3.6244006,1
3.346757,-4.1491785,1
8.041383,-1.3191082,1
10.27629,5.74173,1
5.908285,-6.4764113,1
2.6318586,-3.6712406,1
10.203367,5.693376,1
17.593996,4.19917,1
9.057487,5.871873,1
16.302555,3.0343275,1
10.673452,5.380602,1
10.912972,2.7828982,1
10.450042,1.1879458,1
12.813156,4.1806474,1
8.612004,4.539669,1
6.86821,5.8114166,1
10.36759,-0.3469999,1
10.917454,9.178066,1
6.2470975,1.6899025,1
12.304474,4.29036,1
10.941991,9.309676,1
15.226364,8.617828,1
7.5290422,6.7880116,1
11.687001,2.0370114,1
8.375698,6.5670643,1
14.870837,7.7329664,1
10.511468,5.541079,1
14.7949915,7.534868,1
9.053383,8.094136,1
11.789023,0.54865885,1
9.287697,7.8918343,1
8.611528,3.4268038,1
17.558245,1.0537951,1
15.377452,3.6976008,1
6.7966723,4.5985994,1
8.543758,4.092938,1
10.94312,9.254827,1
17.433155,3.8321962,1
9.562906,-5.8516912,1
14.928451,2.3499286,1
15.368501,2.5400739,1
17.29719,4.4632053,1
13.842243,6.375314,1
7.7447624,-3.391312,1
10.922915,9.344608,1
7.437919,6.3562455,1
17.17322,0.90033454,1
7.6854277,3.0046167,1
8.944244,8.166186,1
8.400751,4.277005,1
13.132519,4.1152606,1
10.360226,0.93562996,1
10.148562,5.4725356,1
